Customer_ID,Customer_Age,Gender,City,Region,Customer_Segment,Campaign_ID,Campaign_Name,Campaign_Date,Channel,Campaign_Type,Product_Category,Product,Impressions,Clicks,Leads,Conversions,Marketing_Spend,Revenue,Customer_Acquisition_Cost,Order_Value
CUST-6681,46,Male,Detroit,Midwest,Consumer Budget,CMP-112,VIP Customer Loyalty Drive,2024-12-05,Search,Retargeting,Fitness,UltraFit Smartwatch 5,63196,3427,,53,1193.49,7589.6,22.52,143.2
CUST-8555,33,Male,Philadelphia,North East,Consumer Premium,CMP-113,High-Spend Experimental Push,2024-12-08,Google Ads,Brand Awareness,Home & Living,Adjustable Standing Desk,545695,23292,1691.0,51,12634.69,22915.32,247.74,449.32
CUST-3933,18,Non-Binary,Los Angeles,West,Consumer Budget,CMP-101,Q1 Brand Refresh,2024-04-22,Google Ads,Brand Awareness,Electronics,4K UltraHD Streamer Box,66631,3189,394.0,57,1427.53,7245.84,25.04,127.12
CUST-3965,65,Female,Miami,South,Consumer Budget,CMP-109,Email Newsletter Nurture,2024-09-15,Google Ads  ,Lead Generation,Fitness,UltraFit Smartwatch 5,78953,3848,635.0,78,1561.59,11334.18,20.02,145.31
CUST-6119,36,Female,Chicago,Midwest,Consumer Premium,CMP-108,Holiday Gift Extravaganza,2024-10-26,Facebook,Seasonal Sale,Home & Living,Adjustable Standing Desk,58190,1728,154.0,17,852.86,8046.27,50.17,473.31
CUST-7316,30,Male,San Francisco,West,SMB,CMP-101,Q1 Brand Refresh,2024-04-10,Instagram,Brand Awareness,Home & Living,Ergonomic Executive Chair,68505,2289,199.0,25,681.78,6958.25,27.27,278.33
CUST-2400,44,Female,Seattle,West,Consumer Premium,CMP-108,Holiday Gift Extravaganza,2025-01-10,Email,Seasonal Sale,Electronics,Smart noise-canceling Headphones,39995,2435,215.0,37,662.59,7868.42,17.91,212.66
CUST-1721,40,Male,Miami,South,Consumer Budget,CMP-113,High-Spend Experimental Push,2024-01-10,Instagram,Brand Awareness,Fitness,UltraFit Smartwatch 5,97110,2741,272.0,7,2346.34,958.37,335.19,136.91
CUST-5497,50,Male,Seattle,West,Consumer Premium,CMP-106,Fall Hardware Promo,2024-11-28,Instagram,Seasonal Sale,Fitness,UltraFit Smartwatch 5,164775,4928,516.0,76,2948.21,10469.76,38.79,137.76
CUST-9348,18,Male,Los Angeles,West,Consumer Budget,CMP-105,SmartHome Hub Launch,2025-02-05,Search,Product Launch,Apparel,Premium Designer Denim Jacket,16553,905,80.0,11,208.81,997.81,18.98,90.71
CUST-9399,23,Female,Los Angeles,West,Consumer Premium,CMP-111,Influencer Video Push,2024-06-28,Google Ads,Brand Awareness,Home & Living,Adjustable Standing Desk,28947,1419,175.0,22,644.96,10870.64,29.32,494.12
CUST-3535,40,Female,Atlanta,South,B2B Enterprise,CMP-102,Spring Tech Blowout,2025-04-16,Instagram,Seasonal Sale,Software/SaaS,CloudAnalytics Pro SaaS,212528,7317,772.0,106,2276.29,49197.78,21.47,464.13
CUST-8707,28,Female,Atlanta,South,Consumer Premium,CMP-102,Spring Tech Blowout,2025-02-16,Instagram,Seasonal Sale,Home & Living,Ergonomic Executive Chair,9431,361,42.0,5,184.73,1485.75,36.95,297.15
CUST-2284,51,Female,Chicago,Midwest,B2B Enterprise,CMP-102,Spring Tech Blowout,2025-04-18,Instagram,Seasonal Sale,Software/SaaS,CloudAnalytics Pro SaaS,96884,2719,194.0,25,1777.07,,71.08,471.1
CUST-9970,24,Female,Minneapolis,Midwest,SMB,CMP-104,Summer Fashion Retargeting,2025-06-22,Google Ads,Retargeting,Software/SaaS,CloudAnalytics Pro SaaS,74957,2819,225.0,27,703.95,12843.09,26.07,475.67
CUST-9632,52,Female,Los Angeles,West,SMB,CMP-108,Holiday Gift Extravaganza,2024-07-21,Facebook,Seasonal Sale,Software/SaaS,CloudAnalytics Pro SaaS,50277,1286,152.0,18,939.83,8668.08,52.21,481.56
CUST-7684,18,Male,Minneapolis,Midwest,Consumer Budget,CMP-101,Q1 Brand Refresh,2025-04-14,Instagram,Brand Awareness,Apparel,Premium Designer Denim Jacket,124014,3662,276.0,32,2075.9,3064.64,64.87,95.77
CUST-2055,29,Female,San Francisco,West,Consumer Budget,CMP-108,Holiday Gift Extravaganza,2025-06-19,Instagram,Seasonal Sale,Electronics,4K UltraHD Streamer Box,30455,1051,88.0,10,731.47,1398.9,73.15,139.89
CUST-2437,53,Male,Seattle,West,SMB,CMP-113,High-Spend Experimental Push,2024-11-09,Email  ,Brand Awareness,Home & Living,Adjustable Standing Desk,536934,33393,2578.0,102,4676.16,50403.3,45.84,494.15
CUST-1139,26,Male,San Francisco,West,Consumer Budget,CMP-104,Summer Fashion Retargeting,2024-07-14,Google Ads,Retargeting,Electronics,4K UltraHD Streamer Box,117740,5035,358.0,43,2479.46,5218.48,57.66,121.36
CUST-7547,43,Male,Seattle,West,Consumer Premium,CMP-104,Summer Fashion Retargeting,2024-06-04,Email,Retargeting,Home & Living,Adjustable Standing Desk,90890,4490,407.0,67,2216.0,29002.96,33.07,432.88
CUST-8213,35,Male,Miami,South,Consumer Premium,CMP-104,Summer Fashion Retargeting,2025-02-08,Email,Retargeting,Home & Living,Adjustable Standing Desk,32484,1652,199.0,37,528.01,17227.57,14.27,465.61
CUST-6109,32,Female,Chicago,Midwest,SMB,CMP-112,VIP Customer Loyalty Drive,2025-04-21,Email,Retargeting,Software/SaaS,CloudAnalytics Pro SaaS,26729,1487,112.0,20,415.58,10734.4,20.78,536.72
CUST-6180,31,Female,Miami,South,Consumer Premium,CMP-101,Q1 Brand Refresh,2025-03-14,Search,Brand Awareness,Electronics,Smart noise-canceling Headphones,26698,1209,138.0,19,578.4,3662.25,30.44,192.75
CUST-5800,51,Female,San Francisco,West,Consumer Premium,CMP-102,Spring Tech Blowout,2025-05-12,YouTube,Seasonal Sale,Fitness,UltraFit Smartwatch 5,71871,1088,102.0,9,1565.66,1208.7,173.96,134.3
CUST-7229,47,Female,San Francisco,West,SMB,CMP-114,Low-Budget High-Conversion Niche,2025-06-20,Search,Lead Generation,Home & Living,Adjustable Standing Desk,30278,1431,256.0,79,627.56,33709.3,7.94,426.7
CUST-9691,34,Female,Los Angeles,West,SMB,CMP-104,Summer Fashion Retargeting,2024-11-29,Google Ads,Retargeting,Home & Living,Ergonomic Executive Chair,183016,7520,834.0,116,3020.59,33724.68,26.04,290.73
CUST-4557,24,Non-Binary,Seattle,West,Consumer Budget,CMP-111,Influencer Video Push,2025-05-05,Search,Brand Awareness,Fitness,UltraFit Smartwatch 5,74260,3578,307.0,49,679.98,7706.72,13.88,157.28
CUST-5782,37,Male,Atlanta,South,B2B Enterprise,CMP-114,Low-Budget High-Conversion Niche,2024-02-10,Facebook,Lead Generation,Software/SaaS,CloudAnalytics Pro SaaS,45063,1303,191.0,41,574.61,21258.09,14.01,518.49
CUST-5287,34,Male,Chicago,Midwest,Consumer Budget,CMP-113,High-Spend Experimental Push,2024-10-31,Search,Brand Awareness,Apparel,Premium Designer Denim Jacket,356820,21771,1974.0,69,4210.92,6218.28,61.03,90.12
CUST-3928,28,Male,Los Angeles,West,B2B Enterprise,CMP-103,Enterprise SaaS LeadGen,2024-08-18,Google Ads,Lead Generation,Software/SaaS,CloudAnalytics Pro SaaS,96950,3982,698.0,123,1838.9,67363.41,14.95,547.67
CUST-9153,18,Male,Philadelphia,North East,SMB,CMP-109,Email Newsletter Nurture,2024-08-19,Facebook,Lead Generation,Home & Living,Adjustable Standing Desk,9799,231,50.0,5,124.17,2370.25,24.83,474.05
CUST-7763,26,Female,San Francisco,West,Consumer Premium,CMP-105,SmartHome Hub Launch,2024-04-29,Facebook,Product Launch,Electronics,Smart noise-canceling Headphones,127367,3435,355.0,39,2493.07,8363.55,63.92,214.45
CUST-6700,58,Female,Miami,South,SMB,CMP-114,Low-Budget High-Conversion Niche,2025-03-03,Google Ads,Lead Generation,Home & Living,Ergonomic Executive Chair,5644,258,57.0,17,129.7,5395.12,7.63,317.36
CUST-3723,46,Female,New York,North East,Consumer Budget,CMP-103,Enterprise SaaS LeadGen,2024-04-10,Facebook,Lead Generation,Apparel,Premium Designer Denim Jacket,76933,2259,536.0,62,1878.5,5838.54,30.3,94.17
CUST-4643,41,Male,Boston,North East,SMB,CMP-106,Fall Hardware Promo,2025-01-03,Facebook,Seasonal Sale,Home & Living,Ergonomic Executive Chair,130816,3643,297.0,28,1053.65,8427.72,37.63,300.99
CUST-8097,37,Male,Atlanta,South,Consumer Premium,CMP-110,Display Banner Remarketing,2025-01-09,Facebook,Retargeting,Fitness,UltraFit Smartwatch 5,91137,2604,335.0,31,1060.84,4419.36,34.22,142.56
CUST-7504,75,Male,Miami,South,Consumer Budget,CMP-101,Q1 Brand Refresh,2024-03-09,Google Ads,Brand Awareness,Fitness,UltraFit Smartwatch 5,83374,4373,444.0,56,1475.98,8465.52,26.36,151.17
CUST-4468,38,Male,Dallas,South,Consumer Budget,CMP-109,Email Newsletter Nurture,2024-05-17,Google Ads,Lead Generation,Electronics,4K UltraHD Streamer Box,23276,1113,203.0,26,367.9,3567.98,14.15,137.23
CUST-4721,18,Male,Dallas,South,,CMP-101,Q1 Brand Refresh,2025-02-10,Google Ads,Brand Awareness,Electronics,Smart noise-canceling Headphones,85777,4546,499.0,74,1948.99,14290.88,26.34,193.12
CUST-9715,35,Female,Seattle,West,SMB,CMP-111,Influencer Video Push,2025-04-06,Instagram,Brand Awareness,Software/SaaS,CloudAnalytics Pro SaaS,43342,1605,180.0,25,515.43,12244.5,20.62,489.78
CUST-9117,33,Male,Dallas,South,SMB,CMP-113,High-Spend Experimental Push,2025-03-30,Facebook,Brand Awareness,Home & Living,Adjustable Standing Desk,36097,952,105.0,3,892.27,1331.97,297.42,443.99
CUST-6439,18,Male,Boston,North East,Consumer Premium,CMP-108,Holiday Gift Extravaganza,2024-08-09,YouTube,Seasonal Sale,Home & Living,Adjustable Standing Desk,85033,1264,107.0,11,1513.32,4473.15,137.57,406.65
CUST-7328,39,Male,Seattle,West,B2B Enterprise,CMP-101,Q1 Brand Refresh,2025-04-26,Instagram,Brand Awareness,Software/SaaS,CyberSecurity Enterprise Suite,49943,1381,,16,599.18,18965.76,37.45,1185.36
CUST-1022,18,Female,Detroit,Midwest,Consumer Budget,CMP-109,Email Newsletter Nurture,2024-05-28,Display,Lead Generation,Apparel,Premium Designer Denim Jacket,17428,211,36.0,2,406.65,170.2,203.32,85.1
CUST-6410,45,Female,Chicago,Midwest,SMB,CMP-114,Low-Budget High-Conversion Niche,2025-06-22,Facebook,Lead Generation,Home & Living,Adjustable Standing Desk,59569,1421,341.0,79,750.85,34952.76,9.5,442.44
CUST-3097,18,Female,Philadelphia,North East,Consumer Budget,CMP-107,Cyber November Mega Sale,2024-06-19,YouTube,Seasonal Sale,Fitness,UltraFit Smartwatch 5,109592,1715,203.0,21,2166.56,3061.17,103.17,145.77
CUST-8080,27,Male,Los Angeles,West,Consumer Premium,CMP-114,Low-Budget High-Conversion Niche,2025-01-19,Instagram,Lead Generation,Fitness,UltraFit Smartwatch 5,32410,1173,172.0,50,705.6,8137.5,14.11,162.75
CUST-9894,24,Male,Seattle,West,Consumer Premium,CMP-109,Email Newsletter Nurture,2024-05-09,Email,Lead Generation,Fitness,UltraFit Smartwatch 5,133059,8504,1926.0,297,1952.47,40683.06,6.57,136.98
CUST-9569,49,Female,Boston,North East,Consumer Premium,CMP-103,Enterprise SaaS LeadGen,2024-08-27,Instagram,Lead Generation,Fitness,UltraFit Smartwatch 5,176927,6739,1120.0,140,2127.13,22794.8,15.19,162.82
CUST-2686,43,Female,Seattle,West,Consumer Budget,CMP-106,Fall Hardware Promo,2024-02-15,Google Ads,Seasonal Sale,Fitness,UltraFit Smartwatch 5,41129,1964,162.0,23,932.87,3144.56,40.56,136.72
CUST-5601,31,Male,Chicago,Midwest,SMB,CMP-105,SmartHome Hub Launch,2024-11-23,Google Ads,Product Launch,Home & Living,Ergonomic Executive Chair,28537,1483,142.0,23,340.01,7507.2,14.78,326.4
CUST-8478,41,Female,Los Angeles,West,Consumer Premium,CMP-109,Email Newsletter Nurture,2024-02-04,Facebook,Lead Generation,Fitness,UltraFit Smartwatch 5,61791,1462,245.0,28,1512.78,3970.68,54.03,141.81
CUST-4575,44,Male,Miami,South,B2B Enterprise,CMP-102,Spring Tech Blowout,2024-07-05,GOOGLE ADS,Seasonal Sale,Software/SaaS,CyberSecurity Enterprise Suite,72333,3010,286.0,47,1264.83,53548.04,26.91,1139.32
CUST-7785,38,Female,Minneapolis,Midwest,SMB,CMP-107,Cyber November Mega Sale,2025-02-03,Instagram,Seasonal Sale,Home & Living,Adjustable Standing Desk,14464,376,40.0,4,305.04,1686.16,76.26,421.54
CUST-6288,42,Male,Detroit,Midwest,SMB,CMP-110,Display Banner Remarketing,2024-02-19,GOOGLE ADS,Retargeting,Software/SaaS,CloudAnalytics Pro SaaS,34555,1297,109.0,18,678.3,9131.04,37.68,507.28
CUST-7847,35,Female,Los Angeles,West,SMB,CMP-105,SmartHome Hub Launch,2025-03-08,instagram,Product Launch,Home & Living,Ergonomic Executive Chair,14151,512,49.0,6,180.27,1904.22,30.05,317.37
CUST-2074,33,Male,Atlanta,South,Consumer Premium,CMP-107,Cyber November Mega Sale,2025-06-18,Display,Seasonal Sale,Home & Living,Adjustable Standing Desk,115040,1231,122.0,7,2819.75,3066.84,402.82,438.12
CUST-8219,39,Male,Detroit,Midwest,Consumer Premium,CMP-101,Q1 Brand Refresh,2024-06-20,Email,Brand Awareness,Electronics,Smart noise-canceling Headphones,101790,5567,414.0,59,2097.83,12810.67,35.56,217.13
CUST-9706,30,Male,Los Angeles,West,Consumer Premium,CMP-108,Holiday Gift Extravaganza,2024-12-11,YouTube,Seasonal Sale,Home & Living,Adjustable Standing Desk,56173,1019,110.0,10,1205.95,4782.7,120.59,478.27
CUST-2033,35,Male,San Francisco,West,Consumer Budget,CMP-101,Q1 Brand Refresh,2025-04-15,Facebook,Brand Awareness,Fitness,UltraFit Smartwatch 5,110336,2661,253.0,23,909.33,3434.36,39.54,149.32
CUST-6245,53,Female,Minneapolis,Midwest,Consumer Budget,CMP-104,Summer Fashion Retargeting,2024-03-28,Search,Retargeting,Fitness,UltraFit Smartwatch 5,40815,1704,159.0,23,763.72,3726.69,33.21,162.03
CUST-1469,45,Male,Dallas,South,Consumer Budget,CMP-103,Enterprise SaaS LeadGen,2024-09-27,Facebook,Lead Generation,Electronics,4K UltraHD Streamer Box,59787,1917,,46,1252.23,6214.14,27.22,135.09
CUST-1880,18,Female,Los Angeles,West,Consumer Budget,CMP-101,Q1 Brand Refresh,2024-10-22,YouTube,Brand Awareness,Fitness,UltraFit Smartwatch 5,40602,808,,8,389.72,1175.2,48.72,146.9
CUST-3015,18,Female,Atlanta,South,Consumer Premium,CMP-112,VIP Customer Loyalty Drive,2024-03-13,Google Ads,Retargeting,Home & Living,Adjustable Standing Desk,98404,4140,407.0,65,1240.37,26768.95,19.08,411.83
CUST-7156,45,Male,Detroit,Midwest,SMB,CMP-107,Cyber November Mega Sale,2024-02-24,Facebook,Seasonal Sale,Home & Living,Adjustable Standing Desk,252540,7223,694.0,84,2262.1,41297.76,26.93,491.64
CUST-7207,45,Female,Chicago,Midwest,Consumer Budget,CMP-109,Email Newsletter Nurture,2024-02-24,Search,Lead Generation,Fitness,UltraFit Smartwatch 5,159465,9389,2003.0,314,2241.95,49671.66,7.14,158.19
CUST-7975,29,Male,Miami,South,SMB,CMP-105,SmartHome Hub Launch,2025-05-10,Search,Product Launch,Home & Living,Ergonomic Executive Chair,109643,6776,663.0,127,1633.68,35669.22,12.86,280.86
CUST-4359,45,Female,Minneapolis,Midwest,Consumer Budget,CMP-111,Influencer Video Push,2024-09-22,YouTube,Brand Awareness,Fitness,UltraFit Smartwatch 5,107547,1579,131.0,12,2110.76,1675.56,175.9,139.63
CUST-2688,58,Female,Minneapolis,Midwest,SMB,CMP-103,Enterprise SaaS LeadGen,2025-03-03,Google Ads,Lead Generation,Home & Living,Ergonomic Executive Chair,5742,256,65.0,10,115.31,2752.7,11.53,275.27
CUST-3732,32,Male,New York,North East,B2B Enterprise,CMP-105,SmartHome Hub Launch,2025-03-02,Email,Product Launch,Software/SaaS,CyberSecurity Enterprise Suite,238504,12785,1062.0,187,1955.64,237319.83,10.46,1269.09
CUST-4472,42,Male,San Francisco,West,SMB,CMP-112,VIP Customer Loyalty Drive,2024-11-06,Facebook,Retargeting,Software/SaaS,CloudAnalytics Pro SaaS,67602,2000,231.0,29,1387.06,15695.09,47.83,541.21
CUST-2309,33,Other,Dallas,South,SMB,CMP-108,Holiday Gift Extravaganza,2025-02-12,Display,Seasonal Sale,Home & Living,Ergonomic Executive Chair,141519,1700,,8,1928.43,2323.44,241.05,290.43
CUST-6247,38,Female,Miami,South,SMB,CMP-110,Display Banner Remarketing,2024-03-02,Search,Retargeting,Home & Living,Adjustable Standing Desk,121804,7055,914.0,154,2479.49,66637.34,16.1,432.71
CUST-1907,40,Male,Detroit,Midwest,Consumer Premium,CMP-104,Summer Fashion Retargeting,2025-06-07,Referral,Retargeting,Fitness,UltraFit Smartwatch 5,10054,457,56.0,11,199.51,1602.04,18.14,145.64
CUST-5168,71,Male,New York,North East,B2B Enterprise,CMP-105,SmartHome Hub Launch,2024-02-15,Google Ads,Product Launch,Software/SaaS,CyberSecurity Enterprise Suite,124531,5083,643.0,107,2195.75,124866.86,20.52,1166.98
CUST-1910,28,Male,Minneapolis,Midwest,Consumer Budget,CMP-105,SmartHome Hub Launch,2024-01-20,Email,Product Launch,Apparel,Premium Designer Denim Jacket,69274,3628,457.0,64,1337.82,5381.76,20.9,84.09
CUST-2466,30,Male,Seattle,West,SMB,CMP-105,SmartHome Hub Launch,2024-12-31,Instagram,Product Launch,Home & Living,Ergonomic Executive Chair,331701,11707,1222.0,165,3243.99,53217.45,19.66,322.53
CUST-6940,19,Female,Los Angeles,West,Consumer Premium,CMP-101,Q1 Brand Refresh,2024-07-02,Email,Brand Awareness,Home & Living,Ergonomic Executive Chair,58474,2984,314.0,61,808.24,19563.92,13.25,320.72
CUST-5061,41,Female,Los Angeles,West,Consumer Budget,CMP-113,High-Spend Experimental Push,2024-04-08,Google Ads,Brand Awareness,Fitness,UltraFit Smartwatch 5,275841,14392,1009.0,41,4449.48,6254.14,108.52,152.54
CUST-8466,18,Female,Philadelphia,North East,SMB,CMP-101,Q1 Brand Refresh,2024-11-18,Facebook,Brand Awareness,Home & Living,Ergonomic Executive Chair,135260,4387,315.0,41,2837.75,12975.68,69.21,316.48
CUST-6559,48,Female,Dallas,South,B2B Enterprise,CMP-111,Influencer Video Push,2024-07-17,Search,Brand Awareness,Software/SaaS,CloudAnalytics Pro SaaS,233685,10371,1121.0,193,1997.81,101058.66,10.35,523.62
CUST-5566,52,Male,Los Angeles,West,Consumer Budget,CMP-106,Fall Hardware Promo,2025-06-19,Google Ads,Seasonal Sale,Apparel,Premium Designer Denim Jacket,131951,5021,521.0,93,2804.75,8228.64,30.16,88.48
CUST-3911,36,Male,Los Angeles,West,SMB,CMP-108,Holiday Gift Extravaganza,2024-01-18,YouTube,Seasonal Sale,Software/SaaS,CloudAnalytics Pro SaaS,39808,620,71.0,7,561.34,3649.38,80.19,521.34
CUST-4571,33,Male,Atlanta,South,Consumer Premium,CMP-101,Q1 Brand Refresh,2025-03-12,Email,Brand Awareness,Home & Living,Ergonomic Executive Chair,97594,5833,545.0,76,2028.69,23081.2,26.69,303.7
CUST-8086,18,Female,Minneapolis,Midwest,Consumer Premium,CMP-109,Email Newsletter Nurture,2024-05-24,Referral,Lead Generation,Home & Living,Adjustable Standing Desk,103750,5755,1128.0,215,2350.63,104395.4,10.93,485.56
CUST-9096,69,Male,Seattle,West,Consumer Premium,CMP-114,Low-Budget High-Conversion Niche,2024-11-01,Google Ads,Lead Generation,Home & Living,Ergonomic Executive Chair,175318,8552,1920.0,535,1714.34,175736.8,3.2,328.48
CUST-9937,51,Male,Philadelphia,North East,Consumer Premium,CMP-107,Cyber November Mega Sale,2024-01-18,Facebook,Seasonal Sale,Electronics,Smart noise-canceling Headphones,71841,1680,206.0,20,804.1,3631.6,40.2,181.58
CUST-9238,35,Male,Detroit,Midwest,SMB,CMP-104,Summer Fashion Retargeting,2025-02-15,Google Ads,Retargeting,Software/SaaS,CloudAnalytics Pro SaaS,118885,6200,494.0,86,1521.62,41478.66,17.69,482.31
CUST-8209,21,Female,Minneapolis,Midwest,Consumer Budget,CMP-114,Low-Budget High-Conversion Niche,2024-01-06,YouTube,Lead Generation,Electronics,4K UltraHD Streamer Box,40646,835,186.0,37,992.15,4842.56,26.81,130.88
CUST-9583,48,Female,Philadelphia,North East,SMB,CMP-114,Low-Budget High-Conversion Niche,2024-06-06,Google Ads,Lead Generation,Home & Living,Ergonomic Executive Chair,45379,2150,366.0,138,1021.4,41347.56,7.4,299.62
CUST-3369,33,Female,Atlanta,South,SMB,CMP-114,Low-Budget High-Conversion Niche,2025-02-08,Search,Lead Generation,Home & Living,Adjustable Standing Desk,18190,1049,150.0,57,254.52,27273.36,4.47,478.48
CUST-8961,50,Female,New York,North East,Consumer Premium,CMP-109,Email Newsletter Nurture,2025-01-06,Google Ads,Lead Generation,Home & Living,Adjustable Standing Desk,29576,1569,234.0,38,412.07,15503.24,10.84,407.98
CUST-4163,33,Male,Boston,North East,SMB,CMP-110,Display Banner Remarketing,2024-01-25,Instagram,Retargeting,Software/SaaS,CloudAnalytics Pro SaaS,94052,2465,173.0,19,1138.96,9454.59,59.95,497.61
CUST-9945,40,Male,New York,North East,Consumer Budget,CMP-105,SmartHome Hub Launch,2024-07-26,Email,Product Launch,Fitness,UltraFit Smartwatch 5,81798,4944,459.0,80,1031.74,12003.2,12.9,150.04
CUST-1471,50,Male,Seattle,West,Consumer Budget,CMP-104,Summer Fashion Retargeting,2024-01-14,Email,Retargeting,Fitness,UltraFit Smartwatch 5,34055,2038,182.0,29,679.29,4662.62,23.42,160.78
CUST-2781,18,Male,San Francisco,West,B2B Enterprise,CMP-103,Enterprise SaaS LeadGen,2024-09-13,YouTube,Lead Generation,Software/SaaS,CyberSecurity Enterprise Suite,69393,1138,,17,1420.15,20100.97,83.54,1182.41
CUST-2150,47,Female,Detroit,Midwest,SMB,CMP-111,Influencer Video Push,2024-03-29,Facebook,Brand Awareness,Home & Living,Ergonomic Executive Chair,64565,1453,135.0,17,1523.99,4992.05,89.65,293.65
CUST-3933,48,Male,San Francisco,West,SMB,CMP-103,Enterprise SaaS LeadGen,2024-10-30,Instagram,Lead Generation,Home & Living,Ergonomic Executive Chair,93051,3559,594.0,64,1804.11,20007.68,28.19,312.62
CUST-3137,18,Male,Atlanta,South,SMB,CMP-109,Email Newsletter Nurture,2025-06-04,Google Ads,Lead Generation,Home & Living,Adjustable Standing Desk,19434,702,99.0,15,300.12,7016.85,20.01,467.79
CUST-7062,50,Male,Boston,North East,Consumer Budget,CMP-110,Display Banner Remarketing,2024-09-08,Facebook,Retargeting,Electronics,4K UltraHD Streamer Box,88866,2374,263.0,25,1927.14,3158.5,77.09,126.34
CUST-7699,56,Female,Boston,North East,B2B Enterprise,CMP-104,Summer Fashion Retargeting,2024-12-20,Email,Retargeting,Software/SaaS,CyberSecurity Enterprise Suite,213022,12762,,196,2476.91,221836.72,12.64,1131.82
CUST-6068,44,Female,Detroit,Midwest,SMB,CMP-104,Summer Fashion Retargeting,2024-07-30,Google Ads,Retargeting,Software/SaaS,CloudAnalytics Pro SaaS,334182,13038,1277.0,166,2767.75,77314.5,16.67,465.75
CUST-3853,34,Female,Boston,North East,Consumer Budget,CMP-105,SmartHome Hub Launch,2025-06-04,Facebook,Product Launch,Electronics,4K UltraHD Streamer Box,290178,6512,509.0,52,2417.95,6094.4,46.5,117.2
CUST-7841,45,Female,Minneapolis,Midwest,Consumer Premium,CMP-114,Low-Budget High-Conversion Niche,2024-12-28,Instagram,Lead Generation,Home & Living,Ergonomic Executive Chair,146976,5633,1115.0,317,1333.33,95401.15,4.21,300.95
CUST-6970,18,Female,Dallas,South,SMB,CMP-114,Low-Budget High-Conversion Niche,2025-02-27,Referral,Lead Generation,Home & Living,Ergonomic Executive Chair,3359,143,26.0,11,53.49,3195.06,4.86,290.46
CUST-6229,18,Male,Minneapolis,Midwest,Consumer Premium,CMP-111,Influencer Video Push,2024-03-05,Google Ads,Brand Awareness,Electronics,Smart noise-canceling Headphones,69993,3478,378.0,64,1622.39,13321.6,25.35,208.15
CUST-4421,22,Female,Chicago,Midwest,Consumer Budget,CMP-112,VIP Customer Loyalty Drive,2024-09-25,Display,Retargeting,Fitness,UltraFit Smartwatch 5,150059,1469,115.0,9,1739.67,1330.83,193.3,147.87
CUST-4414,44,Female,Boston,North East,Consumer Budget,CMP-113,High-Spend Experimental Push,2025-05-31,Email,Brand Awareness,Apparel,Premium Designer Denim Jacket,358956,17248,1842.0,72,5903.8,5918.4,82.0,82.2
CUST-5717,44,Male,Los Angeles,West,B2B Enterprise,CMP-103,Enterprise SaaS LeadGen,2025-04-02,Display,Lead Generation,Software/SaaS,CyberSecurity Enterprise Suite,70428,969,168.0,10,588.45,11344.6,58.85,1134.46
CUST-7059,42,Female,Miami,South,Consumer Budget,CMP-108,Holiday Gift Extravaganza,2025-01-10,YouTube,Seasonal Sale,Fitness,UltraFit Smartwatch 5,103369,2072,254.0,28,1928.65,4192.16,68.88,149.72
CUST-1604,57,Non-Binary,Los Angeles,West,SMB,CMP-114,Low-Budget High-Conversion Niche,2024-01-23,Search,Lead Generation,Home & Living,Ergonomic Executive Chair,21258,1258,321.0,92,176.26,29403.2,1.92,319.6
CUST-6393,46,Female,Minneapolis,Midwest,SMB,CMP-106,Fall Hardware Promo,2024-12-31,Search,Seasonal Sale,Home & Living,Adjustable Standing Desk,64901,3237,376.0,68,1572.79,31892.68,23.13,469.01
CUST-6036,36,Male,Atlanta,South,SMB,CMP-114,Low-Budget High-Conversion Niche,2024-11-30,Google Ads,Lead Generation,Home & Living,Adjustable Standing Desk,31570,1219,267.0,80,426.96,36832.0,5.34,460.4
CUST-5067,41,Male,Boston,North East,Consumer Budget,CMP-107,Cyber November Mega Sale,2025-01-28,Facebook,Seasonal Sale,Apparel,Premium Designer Denim Jacket,74270,2265,275.0,35,1495.78,3217.55,42.74,91.93
CUST-9981,31,Female,Los Angeles,West,Consumer Premium,CMP-103,Enterprise SaaS LeadGen,2025-02-16,Search,Lead Generation,Home & Living,Adjustable Standing Desk,65520,3746,734.0,114,818.57,47818.44,7.18,419.46
CUST-7322,30,Female,San Francisco,West,Consumer Budget,CMP-102,Spring Tech Blowout,2025-03-07,Search,Seasonal Sale,Apparel,Premium Designer Denim Jacket,53085,2641,330.0,43,709.8,3642.53,16.51,84.71
CUST-4462,49,Male,Boston,North East,SMB,CMP-108,Holiday Gift Extravaganza,2025-01-20,Email,Seasonal Sale,Home & Living,Ergonomic Executive Chair,89312,4556,406.0,71,1890.87,19938.22,26.63,280.82
CUST-5079,49,Female,Minneapolis,Midwest,B2B Enterprise,CMP-109,Email Newsletter Nurture,2024-08-18,Google Ads,Lead Generation,Software/SaaS,CloudAnalytics Pro SaaS,183253,7212,1580.0,266,1851.02,123775.12,6.96,465.32
CUST-8188,31,Male,Seattle,West,Consumer Premium,CMP-101,Q1 Brand Refresh,2024-06-04,Instagram,Brand Awareness,Fitness,UltraFit Smartwatch 5,135083,3896,333.0,43,2788.63,5919.38,64.85,137.66
CUST-1640,21,Male,Atlanta,South,B2B Enterprise,CMP-113,High-Spend Experimental Push,2025-05-27,Instagram,Brand Awareness,Software/SaaS,CloudAnalytics Pro SaaS,698747,24985,3195.0,99,7078.25,49745.52,71.5,502.48
