Record_ID,Customer_ID,Campaign_ID,Product_ID,Impressions,Clicks,Leads,Conversions,Marketing_Spend,Revenue,CTR,Conversion_Rate,Cost_Per_Acquisition,ROI
11337,CUST-6314,CMP-107,PRD-06,146041,4327,515,59,2254.25,71695.03,2.9628665922583384,11.45631067961165,38.20762711864407,3080.4382832427636
11338,CUST-7826,CMP-106,PRD-05,117219,5940,628,77,1431.34,21710.15,5.067437872699818,12.261146496815286,18.588831168831167,1416.7709978062517
11339,CUST-4518,CMP-114,PRD-07,3531,131,22,5,85.78,2352.05,3.7099971679410935,22.727272727272727,17.156,2641.9561669386803
11340,CUST-4125,CMP-108,PRD-01,82591,3350,327,40,1166.54,5020.0,4.056132024070419,12.232415902140673,29.1635,330.3324360930616
11341,CUST-8988,CMP-110,PRD-01,21103,849,127,12,356.55,1661.64,4.023124674216936,9.448818897637794,29.712500000000002,366.03281447202363
11342,CUST-4694,CMP-104,PRD-03,40404,950,75,8,825.42,3834.48,2.3512523512523513,10.666666666666668,103.1775,364.5489568946718
11343,CUST-3669,CMP-105,PRD-02,26496,437,31,2,555.84,164.52,1.6493055555555556,6.451612903225806,277.92,-70.40155440414509
11344,CUST-1841,CMP-104,PRD-08,102755,4697,399,68,1731.97,13255.92,4.571067101357598,17.042606516290725,25.470147058823528,665.3666056571419
11345,CUST-4953,CMP-110,PRD-05,54331,3002,291,44,1005.64,12833.48,5.52539066094863,15.120274914089347,22.855454545454545,1176.1505111172985
11346,CUST-8521,CMP-105,PRD-02,281086,7994,868,123,3119.22,11375.04,2.843969461303658,14.170506912442397,25.35951219512195,264.6757843306981
11347,CUST-7250,CMP-109,PRD-07,284130,13445,1982,247,3314.22,100247.42,4.731988878330342,12.462159434914229,13.417894736842104,2924.7666117517847
11348,CUST-1820,CMP-111,PRD-05,86748,2652,238,31,1850.85,9445.39,3.0571310001383316,13.025210084033615,59.70483870967742,410.32714698651967
11349,CUST-8568,CMP-104,PRD-05,40719,840,63,6,799.03,1621.32,2.0629190304280556,9.523809523809524,133.17166666666665,102.9110296234184
11350,CUST-7231,CMP-102,PRD-04,147820,2058,165,10,1542.97,1452.9,1.392233797862265,6.0606060606060606,154.297,-5.83744337219777
11351,CUST-4211,CMP-102,PRD-07,113661,6167,647,99,2589.73,40748.4,5.4257836900959875,15.301391035548686,26.15888888888889,1473.4613260841863
11352,CUST-3030,CMP-111,PRD-03,53026,610,72,5,1238.36,2596.25,1.1503790593293857,6.944444444444445,247.67199999999997,109.65228205045385
11353,CUST-5240,CMP-110,PRD-02,57995,2515,299,37,1072.59,3463.94,4.336580739718941,12.37458193979933,28.988918918918916,222.95098779589594
11354,CUST-1297,CMP-113,PRD-03,452147,22359,3353,97,5486.08,49399.19,4.945073173105207,2.8929317029525796,56.55752577319588,800.4460379724685
11355,CUST-7258,CMP-111,PRD-02,99495,2677,217,29,944.33,2698.74,2.69058746670687,13.36405529953917,32.56310344827586,185.78357142100745
11356,CUST-9579,CMP-109,PRD-02,110205,5550,777,104,1005.22,10064.08,5.036069143868246,13.384813384813384,9.665576923076923,901.1818308429996
11357,CUST-9455,CMP-109,PRD-03,41108,946,187,21,828.09,10724.91,2.301255230125523,11.229946524064172,39.432857142857145,1195.1382096148968
11358,CUST-2627,CMP-111,PRD-01,20079,628,51,5,166.63,617.85,3.1276457990935804,9.803921568627452,33.326,270.79157414631226
11359,CUST-4274,CMP-102,PRD-05,15704,532,52,6,166.96,1963.8,3.3876719307182883,11.538461538461538,27.826666666666668,1076.2098706276952
11360,CUST-6197,CMP-109,PRD-03,86659,5909,1275,181,1957.89,96880.25,6.8186801140100854,14.19607843137255,10.81707182320442,4848.196783271787
11361,CUST-6580,CMP-107,PRD-04,100884,7120,704,136,1884.05,20748.16,7.057610721224377,19.318181818181817,13.853308823529412,1001.2531514556409
11362,CUST-4965,CMP-108,PRD-04,34171,1443,162,28,562.24,4383.4,4.222879049486407,17.28395061728395,20.080000000000002,679.6314741035857
11363,CUST-9264,CMP-108,PRD-04,55477,793,68,4,525.84,594.08,1.4294212015790329,5.88235294117647,131.46,12.977331507682946
11364,CUST-5881,CMP-114,PRD-05,117451,5096,743,268,1664.22,88019.24,4.3388306612970515,36.0699865410498,6.209776119402985,5188.918532405572
11365,CUST-1740,CMP-108,PRD-03,53676,2928,345,73,601.4,33306.98,5.454951933825173,21.15942028985507,8.23835616438356,5438.24077153309
11366,CUST-4790,CMP-109,PRD-02,117666,5329,1058,168,1504.31,14197.68,4.5289208437441575,15.879017013232513,8.95422619047619,843.8001475759652
11367,CUST-2076,CMP-106,PRD-06,80531,2487,300,31,1349.46,36343.16,3.088251729147782,10.333333333333334,43.530967741935484,2593.163191202407
11368,CUST-2944,CMP-111,PRD-07,40822,2144,253,37,815.35,16745.09,5.252069962275244,14.624505928853754,22.03648648648649,1953.730299871221
11369,CUST-5395,CMP-103,PRD-05,34139,2195,350,63,802.22,18554.13,6.42959664899382,18.0,12.733650793650794,2212.8480965321232
11370,CUST-2818,CMP-106,PRD-03,229588,10268,794,136,2194.41,63234.56,4.472359182535673,17.12846347607053,16.13536764705882,2781.620116568918
11371,CUST-9261,CMP-111,PRD-06,97078,6829,857,152,937.84,173015.52,7.034549537485321,17.736289381563594,6.17,18348.2982171799
11372,CUST-1552,CMP-101,PRD-03,72747,2551,262,36,1782.44,19749.96,3.506673814727755,13.740458015267176,49.51222222222222,1008.029442786293
11373,CUST-2422,CMP-113,PRD-01,112894,3795,268,10,1462.16,1307.3,3.3615604017928318,3.731343283582089,146.216,-10.591180171800632
11374,CUST-4561,CMP-107,PRD-03,140931,5881,692,92,1635.26,46255.76,4.172964074618076,13.294797687861271,17.774565217391306,2728.648655259714
11375,CUST-6669,CMP-102,PRD-07,46995,1665,192,24,736.7,11725.2,3.5429300989466963,12.5,30.695833333333336,1491.5840912175918
11376,CUST-7033,CMP-112,PRD-07,75220,4092,393,61,726.7,27597.01,5.44004254187716,15.521628498727736,11.91311475409836,3697.5794688317046
11377,CUST-2645,CMP-102,PRD-03,33314,1302,94,15,665.79,8178.75,3.9082667947409497,15.957446808510639,44.385999999999996,1128.4278826657055
11378,CUST-7831,CMP-114,PRD-05,67688,1442,312,79,749.84,23810.6,2.1303628412717175,25.320512820512818,9.491645569620253,3075.424090472634
11379,CUST-9119,CMP-103,PRD-03,105987,2863,525,63,2371.38,33560.73,2.701274684631134,12.0,37.640952380952385,1315.240492877565
11380,CUST-2411,CMP-103,PRD-03,124997,4900,760,93,1203.91,44515.38,3.9200940822579744,12.23684210526316,12.945268817204301,3597.5670938857547
11381,CUST-1965,CMP-104,PRD-05,65975,1136,147,13,1240.91,3640.65,1.7218643425539977,8.843537414965986,95.4546153846154,193.38549935128248
11382,CUST-6003,CMP-114,PRD-04,111563,3893,766,240,1235.88,35073.6,3.489508170271506,31.33159268929504,5.149500000000001,2737.9454315953003
11383,CUST-2502,CMP-105,PRD-04,106618,3297,428,55,1725.23,8534.35,3.0923483839501773,12.850467289719624,31.367818181818183,394.67897034018654
11384,CUST-9860,CMP-114,PRD-07,90385,4265,945,417,1702.43,200622.04204999993,4.718703324666704,44.12698412698413,4.082565947242206,11684.451757194123
11385,CUST-7191,CMP-101,PRD-07,95985,3074,273,30,1182.03,13014.0,3.2025837370422465,10.989010989010989,39.400999999999996,1000.9872845866855
11386,CUST-3551,CMP-107,PRD-05,13897,547,60,10,248.7,2903.8,3.9361013168309706,16.666666666666664,24.869999999999997,1067.5914756735024
11387,CUST-7430,CMP-103,PRD-06,7346,205,33,3,129.14,3797.73,2.79063435883474,9.090909090909092,43.04666666666666,2840.7851943627074
11388,CUST-2220,CMP-109,PRD-04,208589,7067,1671,241,2481.99,34518.43,3.388002243646597,14.422501496110113,10.298713692946057,1290.7562077204182
11389,CUST-6820,CMP-107,PRD-07,115616,4249,426,57,1906.33,23837.4,3.6750968724052036,13.380281690140844,33.44438596491228,1150.434080143522
11390,CUST-9010,CMP-112,PRD-04,81579,4029,302,36,1536.44,5585.04,4.938771007244512,11.920529801324504,42.67888888888889,263.5052458931035
11391,CUST-3120,CMP-113,PRD-05,186436,9986,1255,60,4358.55,17774.4,5.3562616662018065,4.780876494023905,72.6425,307.80534810888946
11392,CUST-3550,CMP-101,PRD-04,159496,4019,362,42,1835.06,6200.88,2.519812409088629,11.602209944751381,43.69190476190476,237.91156692424224
11393,CUST-1671,CMP-104,PRD-04,17798,798,67,10,399.28,1632.1,4.483649848297562,14.925373134328357,39.928,308.76076938489285
11394,CUST-8509,CMP-103,PRD-03,186820,8623,1846,296,2479.6,155204.64,4.615672840167006,16.034669555796317,8.377027027027026,6159.261171156639
11395,CUST-9437,CMP-101,PRD-04,59881,873,104,9,1482.29,1426.14,1.4578914847781435,8.653846153846153,164.6988888888889,-3.788057667527937
11396,CUST-6255,CMP-114,PRD-06,53003,1919,363,126,545.98,151052.58,3.62054978020112,34.710743801652896,4.333174603174603,27566.321110663386
11397,CUST-7175,CMP-102,PRD-03,116046,2683,402,22,2266.49,10459.02,2.3120142012650153,5.472636815920398,103.02227272727272,361.4633199352303
11398,CUST-4927,CMP-109,PRD-04,173801,5032,808,105,2040.96,14385.0,2.8952652746531955,12.995049504950495,19.437714285714286,604.8153809971778
11399,CUST-2819,CMP-102,PRD-03,158744,2845,270,22,2378.53,10616.54,1.7921937207075542,8.148148148148149,108.11500000000001,346.3487952643019
11400,CUST-9731,CMP-112,PRD-04,91437,3688,451,75,1695.88,11709.0,4.033378172949681,16.62971175166297,22.611733333333333,590.4380026888693
11401,CUST-8221,CMP-111,PRD-07,34004,454,32,1,646.67,434.98,1.3351370427008589,3.125,646.67,-32.73539827114293
11402,CUST-9781,CMP-113,PRD-01,150161,9111,891,30,2783.14,3837.3,6.0674875633486725,3.3670033670033668,92.77133333333333,37.87664292849085
11403,CUST-3872,CMP-111,PRD-04,158901,4000,401,51,1784.54,7283.82,2.5172906400840778,12.718204488778055,34.990980392156864,308.16232754659467
11404,CUST-9037,CMP-113,PRD-07,28088,1600,157,5,545.28,2369.7,5.696382796923953,3.1847133757961785,109.056,334.58406690140845
11405,CUST-4361,CMP-101,PRD-03,66681,1957,144,17,1066.27,7981.84,2.9348690031643194,11.805555555555555,62.72176470588235,648.5758766541308
11406,CUST-3196,CMP-106,PRD-03,138087,4630,511,69,2028.41,35157.57,3.3529586420155413,13.50293542074364,29.397246376811594,1633.257576131058
11407,CUST-4612,CMP-105,PRD-01,36002,1923,215,27,832.05,3473.28,5.341369923893117,12.558139534883722,30.816666666666666,317.43645213629
11408,CUST-7286,CMP-108,PRD-07,31575,904,135,10,679.18,4114.4,2.8630245447347584,7.4074074074074066,67.91799999999999,505.78933419712007
11409,CUST-3032,CMP-107,PRD-02,171975,3423,254,30,1775.96,2816.1,1.9904055822067162,11.811023622047244,59.19866666666667,58.56776053514719
11410,CUST-4263,CMP-105,PRD-07,15865,237,35,2,396.07,825.46,1.4938543964702173,5.714285714285714,198.035,108.41265432878029
11411,CUST-6268,CMP-113,PRD-04,449200,21040,2426,109,8262.92,17850.93,4.683882457702582,4.492992580379225,75.80660550458715,116.03658270926016
11412,CUST-9057,CMP-108,PRD-01,107291,7353,591,105,2489.71,13816.95,6.853324137159687,17.766497461928935,23.71152380952381,454.9622245161084
11413,CUST-7220,CMP-110,PRD-07,7383,282,33,3,120.7,1391.79,3.8195855343356357,9.090909090909092,40.233333333333334,1053.0985915492956
11414,CUST-5433,CMP-102,PRD-01,54770,1146,98,9,987.1,1256.58,2.0923863428884424,9.183673469387756,109.67777777777778,27.3001722216594
11415,CUST-5589,CMP-114,PRD-07,59805,710,125,18,1279.94,8103.42,1.1871917063790653,14.399999999999999,71.10777777777778,533.109364501461
11416,CUST-5561,CMP-108,PRD-03,77113,2460,296,41,1831.22,19623.42,3.1901235848689584,13.85135135135135,44.66390243902439,971.6036303666407
11417,CUST-5302,CMP-111,PRD-01,41989,2259,234,31,417.66,3852.99,5.379980471075758,13.247863247863249,13.472903225806453,822.5183163338601
11418,CUST-6850,CMP-111,PRD-07,50993,2681,228,32,1044.19,13403.52,5.257584374325888,14.035087719298245,32.6309375,1183.6284584223176
11419,CUST-3465,CMP-102,PRD-07,106781,2503,315,31,1832.05,15045.54,2.344049971436866,9.841269841269842,59.09838709677419,721.2406866624821
11420,CUST-1949,CMP-101,PRD-07,66013,1745,225,28,861.4,11520.04,2.6434187205550423,12.444444444444445,30.764285714285712,1237.3624332482007
11421,CUST-3010,CMP-104,PRD-03,7795,558,50,7,185.11,3603.81,7.158434894162926,14.000000000000002,26.444285714285716,1846.847820215007
11422,CUST-5670,CMP-102,PRD-07,84623,3608,341,52,1491.93,24628.76,4.263616274535291,15.249266862170089,28.69096153846154,1550.7986299625315
11423,CUST-5454,CMP-112,PRD-03,40739,1794,269,31,455.61,15101.03,4.403642701097229,11.524163568773234,14.697096774193549,3214.4641250192053
11424,CUST-3770,CMP-114,PRD-05,8829,608,146,47,152.14,14146.06,6.886397100464378,32.19178082191781,3.2370212765957445,9198.05442355725
11425,CUST-3264,CMP-110,PRD-07,19790,740,75,10,254.51,4895.8,3.739262253663466,13.333333333333334,25.451,1823.6179324977406
11426,CUST-6794,CMP-102,PRD-06,37406,736,78,9,541.35,11190.69,1.9675987809442335,11.538461538461538,60.150000000000006,1967.1820448877806
11427,CUST-1657,CMP-106,PRD-01,91173,6480,683,102,2252.68,12121.68,7.107367312691257,14.93411420204978,22.085098039215683,438.1003959727969
11428,CUST-9533,CMP-101,PRD-08,19471,576,53,7,388.65,1259.86,2.958245596014586,13.20754716981132,55.521428571428565,224.16312877910718
11429,CUST-1934,CMP-101,PRD-03,102487,6145,512,83,1557.2,39058.97,5.995882404597657,16.2109375,18.76144578313253,2408.2821731312615
11430,CUST-9222,CMP-111,PRD-05,116879,2733,298,39,2337.21,12726.48,2.338315694008333,13.087248322147651,59.92846153846154,444.5158971594337
11431,CUST-3933,CMP-110,PRD-03,121914,4408,518,60,2658.38,31528.2,3.6156635005003523,11.583011583011583,44.306333333333335,1085.9929731641073
11432,CUST-8360,CMP-114,PRD-05,34830,397,102,15,783.04,4038.0,1.1398219925351707,14.705882352941178,52.202666666666666,415.6824683285656
11433,CUST-5341,CMP-111,PRD-01,50283,1360,136,15,1194.4,1913.85,2.704691446413301,11.029411764705882,79.62666666666668,60.235264567983904
11434,CUST-3689,CMP-107,PRD-04,30365,971,123,13,646.64,1961.05,3.1977605796146875,10.569105691056912,49.74153846153846,203.2676605220834
11435,CUST-5895,CMP-102,PRD-04,14695,764,83,14,336.54,2244.48,5.199047294998298,16.867469879518072,24.03857142857143,566.9281511855946
11436,CUST-1521,CMP-103,PRD-03,11492,326,81,10,156.3,4618.2,2.8367560041768187,12.345679012345679,15.63,2854.7024952015354
11437,CUST-9797,CMP-111,PRD-01,50980,1694,119,13,1255.57,1622.27,3.322871714397803,10.92436974789916,96.5823076923077,29.205858693661053
11438,CUST-6695,CMP-106,PRD-05,25014,616,44,4,344.65,1287.64,2.4626209322779244,9.090909090909092,86.1625,273.60800812418404
11439,CUST-6691,CMP-114,PRD-08,40001,787,157,34,897.68,7168.9,1.9674508137296567,21.656050955414013,26.40235294117647,698.6030656804206
11440,CUST-2540,CMP-102,PRD-02,24805,916,72,9,323.39,819.09,3.6928038701874626,12.5,35.93222222222222,153.28241442221469
11441,CUST-2754,CMP-111,PRD-03,106103,5034,473,73,2069.33,35027.59,4.744446434125331,15.433403805496829,28.346986301369864,1592.701985666858
11442,CUST-4283,CMP-112,PRD-05,71396,1238,91,8,894.89,2438.64,1.7339906997590901,8.791208791208792,111.86125,172.50723552615406
11443,CUST-6026,CMP-110,PRD-03,57754,1089,94,9,1163.22,4929.66,1.8855836825154966,9.574468085106384,129.24666666666667,323.79429514623195
11444,CUST-1523,CMP-104,PRD-01,59956,1254,94,10,1368.96,1323.1,2.0915337914470613,10.638297872340425,136.89600000000002,-3.3499883122954746
11445,CUST-3437,CMP-102,PRD-07,60129,2250,169,24,1269.72,11555.28,3.74195479718605,14.201183431952662,52.905,810.0652112276723
11446,CUST-5398,CMP-110,PRD-07,55727,1863,148,17,681.49,7231.12,3.343083245105604,11.486486486486488,40.08764705882353,961.0749974320972
11447,CUST-4268,CMP-109,PRD-02,60069,2455,492,84,1021.29,7640.64,4.086966655013401,17.073170731707318,12.158214285714285,648.1361807126282
11448,CUST-1463,CMP-102,PRD-04,23827,953,103,18,438.38,2921.58,3.999664246443111,17.475728155339805,24.354444444444443,566.4491993247867
11449,CUST-4872,CMP-107,PRD-05,87516,3128,343,49,952.14,15741.25,3.5742035742035743,14.285714285714285,19.431428571428572,1553.2495221290988
11450,CUST-8325,CMP-112,PRD-03,234451,10406,1215,207,2375.15,112812.93,4.438454090620215,17.037037037037038,11.474154589371981,4649.718123065912
11451,CUST-3843,CMP-114,PRD-01,32649,1760,364,138,426.84,17538.42,5.390670464639039,37.91208791208791,3.0930434782608693,4008.8979477087432
11452,CUST-9646,CMP-111,PRD-04,54534,2441,219,27,1092.38,3990.33,4.47610664906297,12.32876712328767,40.458518518518524,265.2877203903403
11453,CUST-8445,CMP-107,PRD-03,67638,3434,289,47,1036.95,25466.48,5.077027706318933,16.26297577854671,22.06276595744681,2355.902406094797
11454,CUST-4821,CMP-106,PRD-05,149700,5848,678,117,2342.55,36609.3,3.9064796259185033,17.25663716814159,20.021794871794874,1462.796952039444
11455,CUST-6031,CMP-109,PRD-03,197987,6158,1238,119,2465.11,61083.89,3.1103052220600342,9.61227786752827,20.715210084033615,2377.9376985205527
11456,CUST-7071,CMP-105,PRD-04,120192,4107,345,34,1550.58,5535.2,3.4170327476038342,9.855072463768117,45.605294117647055,256.97609926608106
11457,CUST-1442,CMP-105,PRD-01,56962,1458,164,17,620.05,2080.63,2.5596011376005054,10.365853658536585,36.4735294117647,235.55842270784618
11458,CUST-2667,CMP-103,PRD-03,106390,1725,400,47,2480.58,25359.32,1.6213929880627878,11.75,52.778297872340424,922.3141362100799
11459,CUST-5955,CMP-113,PRD-04,286022,11923,1203,50,5364.06,8136.5,4.168560460384167,4.156275976724855,107.28120000000001,51.68547704537234
11460,CUST-2589,CMP-101,PRD-03,122333,1446,170,9,1466.37,4224.87,1.182019569535612,5.294117647058823,162.92999999999998,188.1175965138403
11461,CUST-7046,CMP-106,PRD-05,83169,3911,471,67,757.45,18865.86,4.7024732773028415,14.225053078556263,11.305223880597016,2390.7069773582416
11462,CUST-7357,CMP-111,PRD-03,12573,505,42,5,126.62,2272.65,4.016543386622127,11.904761904761903,25.324,1694.858632127626
11463,CUST-5355,CMP-111,PRD-02,110941,2325,201,18,1120.18,1703.16,2.095708529759061,8.955223880597014,62.23222222222223,52.043421592958275
11464,CUST-8026,CMP-105,PRD-03,86530,2727,197,19,1863.3,10401.74,3.1515081474633075,9.644670050761421,98.06842105263158,458.24290237750233
11465,CUST-3575,CMP-113,PRD-07,89146,4599,445,17,1611.29,8123.96,5.1589527292307,3.8202247191011236,94.78176470588235,404.1898106486108
11466,CUST-4166,CMP-105,PRD-05,52554,769,70,7,780.24,2114.91,1.4632568405830195,10.0,111.46285714285715,171.05890495232234
11467,CUST-2627,CMP-105,PRD-03,49264,1980,195,30,1036.72,15281.1,4.019162065605716,15.384615384615385,34.55733333333333,1373.9852612084267
11468,CUST-4722,CMP-108,PRD-03,120640,2787,253,24,1858.68,11286.0,2.310179045092838,9.486166007905137,77.44500000000001,507.2051133062173
11469,CUST-9768,CMP-102,PRD-03,207472,6457,536,53,2239.41,23881.27,3.1122271921030307,9.888059701492537,42.253018867924524,966.4090095158994
11470,CUST-4340,CMP-104,PRD-04,271977,4188,406,39,2441.16,6139.77,1.5398360890810618,9.60591133004926,62.59384615384615,151.51034753969427
11471,CUST-7724,CMP-114,PRD-01,51921,1378,269,78,600.53,9246.9,2.6540320872094143,28.99628252788104,7.699102564102564,1439.7898522971375
11472,CUST-8481,CMP-113,PRD-01,136338,1968,158,4,2509.39,506.72,1.4434713726180521,2.5316455696202533,627.3475,-79.80704473995672
11473,CUST-1489,CMP-110,PRD-06,70538,4038,383,60,1676.58,78292.2,5.7245739884884745,15.66579634464752,27.942999999999998,4569.756289589522
11474,CUST-7094,CMP-112,PRD-07,69117,880,86,4,1268.18,1674.32,1.2732034087127624,4.651162790697675,317.045,32.02542225866989
11475,CUST-5416,CMP-106,PRD-03,86674,2340,219,23,1906.79,11220.78,2.699771557791264,10.50228310502283,82.90391304347825,488.4643825486814
11476,CUST-4266,CMP-105,PRD-02,141426,5439,657,117,2136.88,9977.76,3.8458274998939377,17.80821917808219,18.263931623931626,366.93122683538616
11477,CUST-8394,CMP-112,PRD-07,63608,3073,398,67,1474.26,32454.13,4.831153314048548,16.834170854271356,22.003880597014927,2101.384423371726
11478,CUST-3334,CMP-104,PRD-01,65630,3360,340,60,1510.98,8062.8,5.119609934481183,17.647058823529413,25.183,433.6139459158956
11479,CUST-9069,CMP-111,PRD-02,99077,2821,348,42,1298.9,3706.92,2.847280398074225,12.068965517241379,30.926190476190477,185.3891754561552
11480,CUST-6211,CMP-103,PRD-01,107188,4212,810,132,1637.94,17919.0,3.929544351979699,16.296296296296298,12.408636363636363,993.9961170738854
11481,CUST-9669,CMP-103,PRD-03,296296,7846,1797,235,3182.91,126977.55,2.648027648027648,13.077351140790206,13.544297872340424,3889.3540816422706
11482,CUST-1773,CMP-108,PRD-08,43494,915,137,6,491.83,1241.82,2.103738446682301,4.37956204379562,81.97166666666666,152.4896813939776
11483,CUST-1583,CMP-108,PRD-01,107193,6504,689,121,2260.68,14443.77,6.0675603817413455,17.561683599419446,18.683305785123967,538.9126280588142
11484,CUST-5603,CMP-105,PRD-04,32856,1631,114,17,753.87,2403.63,4.96408570732895,14.912280701754385,44.34529411764706,218.83879183413592
11485,CUST-5546,CMP-111,PRD-02,24708,740,82,9,384.3,870.75,2.9949813825481626,10.975609756097562,42.7,126.5807962529274
11486,CUST-2877,CMP-104,PRD-05,49266,3038,299,45,834.47,14591.7,6.166524580846831,15.050167224080269,18.543777777777777,1648.618883842439
11487,CUST-8670,CMP-112,PRD-03,161195,5296,538,51,1845.27,25194.0,3.2854617078693504,9.479553903345725,36.18176470588235,1265.3286510917103
11488,CUST-7312,CMP-108,PRD-07,111837,5920,489,77,1184.54,36945.37,5.293418099555603,15.746421267893659,15.383636363636363,3018.96347949415
11489,CUST-1281,CMP-112,PRD-03,10086,165,24,2,155.17,927.66,1.635930993456276,8.333333333333332,77.585,497.83463298317974
11490,CUST-2853,CMP-109,PRD-02,136343,6581,1278,171,2297.57,14196.42,4.826797121964457,13.380281690140844,13.43608187134503,517.8884647692997
11491,CUST-2822,CMP-108,PRD-03,97367,3876,362,58,1307.19,26739.16,3.980814855135724,16.022099447513813,22.537758620689655,1945.5450240592415
11492,CUST-2664,CMP-107,PRD-01,10193,100,9,0,128.87,0.0,0.9810654370646522,0.0,0.0,-100.0
11493,CUST-2266,CMP-108,PRD-04,9492,516,60,9,218.38,1247.31,5.436156763590392,15.0,24.264444444444443,471.1649418444912
11494,CUST-2095,CMP-109,PRD-05,32131,1755,303,59,492.2,18616.27,5.462014876598923,19.471947194719473,8.342372881355931,3682.257212515238
11495,CUST-1758,CMP-113,PRD-04,175802,2287,272,4,3583.69,540.6,1.300895325422919,1.4705882352941175,895.9225,-84.91498985682355
11496,CUST-1634,CMP-102,PRD-08,52207,2378,307,51,1025.12,10787.01,4.554944739211217,16.612377850162865,20.100392156862743,952.2680271577962
11497,CUST-7885,CMP-112,PRD-04,51390,2078,227,34,484.97,5180.92,4.043588246740612,14.977973568281937,14.263823529411766,968.2970080623543
11498,CUST-8809,CMP-108,PRD-05,70788,3393,386,51,1163.76,16602.54,4.793185285641634,13.21243523316062,22.818823529411766,1326.6292018972986
11499,CUST-7817,CMP-106,PRD-03,44091,1136,170,9,567.28,4180.41,2.576489533011272,5.294117647058823,63.03111111111111,636.9218022845861
11500,CUST-5303,CMP-114,PRD-03,53652,1223,199,53,1130.28,24965.65,2.279504957876687,26.633165829145728,21.326037735849056,2108.8022436918286
11501,CUST-7785,CMP-114,PRD-05,11241,422,73,19,246.1,6000.77,3.754114402633218,26.027397260273972,12.952631578947368,2338.34620073141
11502,CUST-5100,CMP-102,PRD-01,63542,841,66,3,1563.71,367.35,1.3235340404771647,4.545454545454546,521.2366666666667,-76.50779236559208
11503,CUST-9703,CMP-109,PRD-02,31012,1500,214,32,523.14,2733.44,4.836837353282601,14.953271028037381,16.348125,422.50640363956114
11504,CUST-4383,CMP-109,PRD-07,118010,6104,1081,179,1905.6,72887.01,5.172443013303957,16.558741905642922,10.64581005586592,3724.8850755667504
11505,CUST-2264,CMP-106,PRD-03,189426,4885,450,53,2443.5,28933.76,2.578843453380212,11.777777777777777,46.10377358490566,1084.111315735625
11506,CUST-5296,CMP-105,PRD-03,146689,2561,235,26,2464.41,11863.28,1.7458705151715534,11.063829787234042,94.785,381.38418526138105
11507,CUST-6542,CMP-114,PRD-06,22683,932,149,65,320.58,72200.7,4.108803950094784,43.624161073825505,4.9319999999999995,22421.897810218976
11508,CUST-3597,CMP-111,PRD-02,35322,1032,77,9,690.29,799.2,2.921691863427892,11.688311688311687,76.69888888888889,15.777426878558302
11509,CUST-7322,CMP-112,PRD-05,13121,714,90,13,175.31,4047.94,5.441658410182151,14.444444444444443,13.485384615384616,2209.0183104215394
11510,CUST-1706,CMP-108,PRD-08,32388,1535,178,21,539.99,4201.05,4.739409657897987,11.797752808988763,25.713809523809523,677.9866293820256
11511,CUST-9953,CMP-111,PRD-01,41731,416,32,2,750.84,257.3,0.9968608468524598,6.25,375.42,-65.7317138138618
11512,CUST-6516,CMP-111,PRD-02,18015,671,58,9,286.9,780.93,3.724673882875382,15.517241379310345,31.877777777777776,172.19588706866503
11513,CUST-4478,CMP-111,PRD-05,9831,281,26,2,207.43,594.38,2.858305360594039,7.6923076923076925,103.715,186.5448585064841
11514,CUST-2186,CMP-107,PRD-02,30204,877,131,7,736.24,571.48,2.903588928618726,5.343511450381679,105.17714285714285,-22.37857220471585
11515,CUST-7642,CMP-103,PRD-05,224843,6553,969,132,2424.37,37400.88,2.9144781024981876,13.622291021671826,18.366439393939395,1442.7051151433154
11516,CUST-3291,CMP-110,PRD-04,162392,4255,504,54,2950.28,7326.18,2.620202965663333,10.714285714285714,54.63481481481482,148.3215152460105
11517,CUST-8381,CMP-113,PRD-07,223603,9658,1016,45,5413.96,19042.2,4.319262263923114,4.429133858267717,120.31022222222222,251.7240615002697
11518,CUST-1552,CMP-103,PRD-06,77273,1567,296,31,863.73,33726.14,2.0278751957346035,10.472972972972974,27.86225806451613,3804.7086473782306
11519,CUST-8389,CMP-101,PRD-04,79421,3211,310,51,1066.3,7193.55,4.043011294242077,16.451612903225808,20.9078431372549,574.6272156053644
11520,CUST-4277,CMP-103,PRD-05,39910,1226,230,21,735.44,5684.07,3.071911801553495,9.130434782608695,35.02095238095238,672.8801805721744
11521,CUST-3220,CMP-105,PRD-02,110712,4658,331,47,1213.14,4224.83,4.207312667100224,14.19939577039275,25.81148936170213,248.25576602865286
11522,CUST-1825,CMP-106,PRD-01,79971,2099,189,19,1756.12,2230.22,2.6247014542771754,10.052910052910052,92.42736842105262,26.99701614923809
11523,CUST-2134,CMP-112,PRD-02,224784,7293,540,69,2134.55,6399.06,3.2444480034166134,12.777777777777777,30.935507246376815,199.78496638635775
11524,CUST-5757,CMP-111,PRD-05,40357,1944,235,47,501.49,13709.43,4.817008201798945,20.0,10.67,2633.739456419869
11525,CUST-6147,CMP-107,PRD-01,70633,1988,151,16,1183.2,2044.32,2.81454844053063,10.596026490066226,73.95,72.77890466531439
11526,CUST-3589,CMP-103,PRD-07,42877,757,171,14,958.52,6168.96,1.765515311239126,8.187134502923977,68.46571428571428,543.5922046488337
