Customer_ID,Customer_Age,Gender,City,Region,Customer_Segment,Campaign_ID,Campaign_Name,Campaign_Date,Channel,Campaign_Type,Product_Category,Product,Impressions,Clicks,Leads,Conversions,Marketing_Spend,Revenue,Customer_Acquisition_Cost,Order_Value,Year_Month,CTR,Conversion_Rate,Cost_Per_Click,Cost_Per_Lead,Cost_Per_Acquisition,Revenue_Per_Conversion,ROI,Age_Group
CUST-6558,27,Male,Chicago,Midwest,SMB,CMP-112,VIP Customer Loyalty Drive,2024-09-10,Search,Retargeting,Home & Living,Adjustable Standing Desk,36290,1623,126,19,478.19,9266.68,25.17,487.72,2024-09,4.472306420501516,15.079365079365079,0.29463339494762786,3.79515873015873,25.167894736842104,487.72,1837.8657019176476,26-35
CUST-7604,25,Male,Chicago,Midwest,Consumer Premium,CMP-107,Cyber November Mega Sale,2024-02-07,Google Ads,Seasonal Sale,Fitness,UltraFit Smartwatch 5,69962,3512,291,51,8882.78144999993,8309.43,24.72,162.93,2024-02,5.0198679283039365,17.525773195876287,2.5292657887243535,30.52502216494821,174.17218529411628,162.93,-6.45463871003979,18-25
CUST-7639,27,Female,Chicago,Midwest,Consumer Premium,CMP-110,Display Banner Remarketing,2024-10-21,Referral,Retargeting,Fitness,UltraFit Smartwatch 5,87779,3677,398,61,2005.7,9406.81,32.88,154.21,2024-10,4.188929014912451,15.326633165829145,0.5454718520533043,5.039447236180905,32.88032786885246,154.20999999999998,369.00383905868273,26-35
CUST-2246,51,Female,Detroit,Midwest,SMB,CMP-108,Holiday Gift Extravaganza,2025-03-22,Referral,Seasonal Sale,Software/SaaS,CloudAnalytics Pro SaaS,208093,9011,771,114,1701.64,62117.46,14.93,544.89,2025-03,4.330275405708025,14.785992217898833,0.1888403062923094,2.2070557717250328,14.926666666666668,544.89,3550.44662795891,51-65
CUST-5070,42,Male,Miami,South,SMB,CMP-108,Holiday Gift Extravaganza,2025-03-12,Google Ads,Seasonal Sale,Software/SaaS,CloudAnalytics Pro SaaS,125683,5559,445,69,2190.84,31833.15,31.75,461.35,2025-03,4.423032550146002,15.505617977528091,0.3941068537506746,4.92323595505618,31.75130434782609,461.35,1353.011173796352,36-50
CUST-1057,40,Male,New York,North East,SMB,CMP-101,Q1 Brand Refresh,2025-03-24,Search,Brand Awareness,Software/SaaS,CloudAnalytics Pro SaaS,270454,15881,1684,320,2404.3,156099.2,7.51,487.81,2025-03,5.87197822919979,19.002375296912113,0.15139474844153392,1.4277315914489312,7.5134375,487.81000000000006,6392.5009358233165,36-50
CUST-5254,57,Female,Miami,South,Consumer Budget,CMP-112,VIP Customer Loyalty Drive,2025-05-31,YouTube,Retargeting,Apparel,Premium Designer Denim Jacket,15722,260,23,1,208.57,80.83,208.57,80.83,2025-05,1.6537336216766316,4.3478260869565215,0.8021923076923076,9.068260869565217,208.57,80.83,-61.245624970034044,51-65
CUST-2716,38,Female,Los Angeles,West,Consumer Budget,CMP-111,Influencer Video Push,2024-01-29,Facebook,Brand Awareness,Apparel,Premium Designer Denim Jacket,142029,4335,552,66,1778.86,5728.8,26.95,86.8,2024-01,3.052193566102697,11.956521739130435,0.4103483275663206,3.222572463768116,26.95242424242424,86.8,222.0489527000439,36-50
CUST-9255,33,Male,New York,North East,Consumer Premium,CMP-102,Spring Tech Blowout,2024-05-04,Instagram,Seasonal Sale,Home & Living,Ergonomic Executive Chair,150218,4853,563,67,1697.97,21923.74,25.34,327.22,2024-05,3.2306381392376413,11.900532859680284,0.3498804862971358,3.015932504440497,25.342835820895523,327.22,1191.173577860622,26-35
CUST-2716,24,Male,Chicago,Midwest,Consumer Premium,CMP-108,Holiday Gift Extravaganza,2024-05-10,Facebook,Seasonal Sale,Fitness,UltraFit Smartwatch 5,22729,664,61,6,316.51,840.06,52.75,140.01,2024-05,2.921377975273879,9.836065573770492,0.47667168674698795,5.188688524590164,52.751666666666665,140.01,165.41341505797604,18-25
CUST-6234,37,Female,Seattle,West,B2B Enterprise,CMP-105,SmartHome Hub Launch,2025-04-03,YouTube,Product Launch,Software/SaaS,CyberSecurity Enterprise Suite,108032,1567,124,13,1275.28,16095.56,98.1,1238.12,2025-04,1.4504961492890995,10.483870967741936,0.8138353541799617,10.284516129032259,98.09846153846154,1238.12,1162.119691361897,36-50
CUST-3464,34,Male,Boston,North East,B2B Enterprise,CMP-110,Display Banner Remarketing,2024-11-08,YouTube,Retargeting,Software/SaaS,CloudAnalytics Pro SaaS,95714,1459,147,12,2246.37,5934.96,187.2,494.58,2024-11,1.5243329084564432,8.16326530612245,1.5396641535298148,15.28142857142857,187.1975,494.58,164.20224629068233,26-35
CUST-5994,42,Female,Los Angeles,West,Consumer Budget,CMP-112,VIP Customer Loyalty Drive,2024-05-07,Google Ads,Retargeting,Apparel,Premium Designer Denim Jacket,7685,355,30,3,181.83,283.98,60.61,94.66,2024-05,4.619388418998048,10.0,0.5121971830985916,6.061000000000001,60.61000000000001,94.66000000000001,56.17884837485564,36-50
CUST-2551,29,Female,Boston,North East,Consumer Premium,CMP-104,Summer Fashion Retargeting,2024-12-09,Google Ads,Retargeting,Fitness,UltraFit Smartwatch 5,224658,10632,957,127,2641.67,17180.56,20.8,135.28,2024-12,4.732526774029859,13.270637408568442,0.2484640707298721,2.7603657262277954,20.800551181102364,135.28,550.3673812398974,26-35
CUST-7601,28,Female,Chicago,Midwest,SMB,CMP-108,Holiday Gift Extravaganza,2024-03-18,Facebook,Seasonal Sale,Home & Living,Ergonomic Executive Chair,9857,233,18,1,236.64,288.07,236.64,288.07,2024-03,2.3638023739474487,5.555555555555555,1.0156223175965664,13.146666666666667,236.64,288.07,21.733434753211633,26-35
CUST-5236,22,Female,Los Angeles,West,SMB,CMP-107,Cyber November Mega Sale,2024-12-15,Referral,Seasonal Sale,Software/SaaS,CloudAnalytics Pro SaaS,167646,7959,716,122,1452.48,59301.76,11.91,486.08,2024-12,4.747503668444222,17.039106145251395,0.18249528835280815,2.0286033519553075,11.905573770491804,486.08000000000004,3982.793566864948,18-25
CUST-7260,26,Male,Philadelphia,North East,SMB,CMP-113,High-Spend Experimental Push,2025-03-12,Display,Brand Awareness,Software/SaaS,CloudAnalytics Pro SaaS,525970,6432,606,9,7164.49,4725.63,796.05,525.07,2025-03,1.2228834344164117,1.4851485148514851,1.1138821517412936,11.822590759075908,796.0544444444445,525.07,-34.04094359821843,26-35
CUST-2685,24,Female,Seattle,West,SMB,CMP-101,Q1 Brand Refresh,2024-10-24,Google Ads,Brand Awareness,Home & Living,Ergonomic Executive Chair,21048,933,139,17,451.75,4771.73,26.57,280.69,2024-10,4.432725199543899,12.23021582733813,0.4841907824222937,3.25,26.573529411764707,280.69,956.2767017155504,18-25
CUST-1808,26,Female,Philadelphia,North East,B2B Enterprise,CMP-102,Spring Tech Blowout,2024-12-05,Google Ads,Seasonal Sale,Software/SaaS,CloudAnalytics Pro SaaS,199061,10125,994,145,3498.87,78311.6,24.13,540.08,2024-12,5.086380556713771,14.587525150905433,0.3455674074074074,3.519989939637827,24.130137931034483,540.08,2138.196903571725,26-35
CUST-8550,39,Female,Atlanta,South,Consumer Budget,CMP-109,Email Newsletter Nurture,2025-03-14,Instagram,Lead Generation,Apparel,Premium Designer Denim Jacket,25914,678,131,14,457.67,1282.26,32.69,91.59,2025-03,2.616346376476036,10.687022900763358,0.6750294985250738,3.4936641221374045,32.690714285714286,91.59,180.1713024668429,36-50
CUST-5488,39,Non-Binary,Philadelphia,North East,Consumer Budget,CMP-105,SmartHome Hub Launch,2024-02-10,Facebook,Product Launch,Electronics,4K UltraHD Streamer Box,108490,2530,320,29,2470.77,3502.91,85.2,120.79,2024-02,2.332012167020002,9.0625,0.9765889328063241,7.72115625,85.19896551724138,120.78999999999999,41.77402186362955,36-50
CUST-6820,40,Female,Seattle,West,SMB,CMP-110,Display Banner Remarketing,2025-03-10,Email,Retargeting,Home & Living,Ergonomic Executive Chair,105929,6966,1044,137,1073.07,41697.32,7.83,304.36,2025-03,6.5761028613505275,13.122605363984674,0.1540439276485788,1.0278448275862069,7.832627737226277,304.36,3785.796825929343,36-50
CUST-2575,58,Female,Boston,North East,SMB,CMP-103,Enterprise SaaS LeadGen,2024-03-26,Search,Lead Generation,Software/SaaS,CloudAnalytics Pro SaaS,99896,4618,722,102,2082.49,46754.76,20.42,458.38,2024-03,4.62280772002883,14.127423822714682,0.45095062797747937,2.8843351800554013,20.416568627450978,458.38,2145.1373115837296,51-65
CUST-7495,45,Female,Los Angeles,West,B2B Enterprise,CMP-107,Cyber November Mega Sale,2024-08-07,Facebook,Seasonal Sale,Software/SaaS,CyberSecurity Enterprise Suite,81111,2476,261,27,1245.23,29495.07,46.12,1092.41,2024-08,3.0526069213793443,10.344827586206897,0.5029200323101777,4.770996168582376,46.11962962962963,1092.41,2268.644346827494,36-50
CUST-4176,18,Male,Los Angeles,West,SMB,CMP-113,High-Spend Experimental Push,2025-06-19,Facebook,Brand Awareness,Home & Living,Ergonomic Executive Chair,747901,17671,1783,52,8192.4,14274.0,157.55,274.5,2025-06,2.3627458714455525,2.9164329781267524,0.4636070397826948,4.59472798653954,157.54615384615383,274.5,74.23465651091256,18-25
CUST-8043,37,Male,Dallas,South,SMB,CMP-107,Cyber November Mega Sale,2024-12-08,Referral,Seasonal Sale,Home & Living,Adjustable Standing Desk,79301,4049,354,56,1077.68,23479.68,19.24,419.28,2024-12,5.105862473360992,15.819209039548024,0.26615954556680665,3.044293785310735,19.244285714285716,419.28000000000003,2078.724667804914,36-50
CUST-9132,23,Female,Los Angeles,West,Consumer Budget,CMP-112,VIP Customer Loyalty Drive,2024-07-06,YouTube,Retargeting,Fitness,UltraFit Smartwatch 5,234946,4380,504,52,2173.76,6991.4,41.8,134.45,2024-07,1.8642581699624596,10.317460317460316,0.49629223744292245,4.313015873015874,41.80307692307693,134.45,221.62704254379503,18-25
CUST-3131,49,Male,San Francisco,West,Consumer Budget,CMP-105,SmartHome Hub Launch,2024-04-15,Email,Product Launch,Electronics,4K UltraHD Streamer Box,79748,4028,303,55,1258.93,7215.45,22.89,131.19,2024-04,5.050910367658123,18.151815181518153,0.3125446871896723,4.154884488448845,22.889636363636363,131.19,473.1414772862668,36-50
CUST-4977,41,Male,Boston,North East,Consumer Budget,CMP-103,Enterprise SaaS LeadGen,2024-04-29,Instagram,Lead Generation,Fitness,UltraFit Smartwatch 5,128393,3818,974,120,2237.17,19132.8,18.64,159.44,2024-04,2.9736823658610674,12.320328542094455,0.5859533787323206,2.296889117043121,18.643083333333333,159.44,755.2233402021303,36-50
CUST-3120,32,Female,Los Angeles,West,Consumer Budget,CMP-113,High-Spend Experimental Push,2025-01-13,Instagram,Brand Awareness,Fitness,UltraFit Smartwatch 5,233769,8351,953,25,5048.25,3657.0,201.93,146.28,2025-01,3.5723299496511514,2.6232948583420774,0.6045084421027422,5.297219307450157,201.93,146.28,-27.559055118110237,26-35
CUST-7277,26,Male,Los Angeles,West,Consumer Premium,CMP-101,Q1 Brand Refresh,2024-10-27,Instagram,Brand Awareness,Home & Living,Adjustable Standing Desk,77362,2593,198,20,1902.46,9499.6,95.12,474.98,2024-10,3.3517747731444376,10.1010101010101,0.7336907057462398,9.608383838383839,95.123,474.98,399.3324432576769,26-35
CUST-3352,43,Male,New York,North East,B2B Enterprise,CMP-113,High-Spend Experimental Push,2024-11-24,Google Ads,Brand Awareness,Software/SaaS,CloudAnalytics Pro SaaS,354460,15594,1909,73,8353.93,33498.24,114.44,458.88,2024-11,4.399368052812729,3.823991618648507,0.535714377324612,4.376076479832373,114.43739726027398,458.88,300.98779855708625,36-50
CUST-1619,30,Male,Boston,North East,Consumer Budget,CMP-107,Cyber November Mega Sale,2024-04-27,Facebook,Seasonal Sale,Electronics,4K UltraHD Streamer Box,46640,1343,117,15,928.11,2019.75,61.87,134.65,2024-04,2.8795025728987995,12.82051282051282,0.691072226358898,7.932564102564102,61.874,134.65,117.619678701878,26-35
CUST-2768,28,Male,Miami,South,B2B Enterprise,CMP-105,SmartHome Hub Launch,2024-07-23,Google Ads,Product Launch,Software/SaaS,CloudAnalytics Pro SaaS,81103,3287,266,34,882.47,16263.56,25.96,478.34,2024-07,4.052871040528711,12.781954887218044,0.2684727715241862,3.317556390977444,25.955000000000002,478.34,1742.9589674436525,26-35
CUST-2377,32,Male,New York,North East,SMB,CMP-107,Cyber November Mega Sale,2025-04-14,Google Ads,Seasonal Sale,Software/SaaS,CloudAnalytics Pro SaaS,107105,5232,657,108,2197.3,53114.4,20.35,491.8,2025-04,4.884926007189207,16.43835616438356,0.4199732415902141,3.3444444444444446,20.34537037037037,491.8,2317.257543348655,26-35
CUST-2591,43,Male,Philadelphia,North East,Consumer Premium,CMP-108,Holiday Gift Extravaganza,2024-07-13,Search,Seasonal Sale,Home & Living,Ergonomic Executive Chair,189196,10306,755,128,1617.13,39687.68,12.63,310.06,2024-07,5.44726104145965,16.95364238410596,0.15691150785949934,2.1418940397350994,12.633828125,310.06,2354.2046712385522,36-50
CUST-6125,18,Male,Philadelphia,North East,Consumer Premium,CMP-105,SmartHome Hub Launch,2024-03-29,Google Ads,Product Launch,Home & Living,Adjustable Standing Desk,75433,3483,371,46,1802.54,22208.8,39.19,482.8,2024-03,4.617342542388609,12.398921832884097,0.517525122021246,4.858598382749326,39.18565217391304,482.8,1132.083615342794,18-25
CUST-1103,25,Female,Dallas,South,SMB,CMP-111,Influencer Video Push,2025-06-04,Facebook,Brand Awareness,Home & Living,Adjustable Standing Desk,180328,4222,430,39,2007.98,17932.2,51.49,459.8,2025-06,2.341289206335123,9.069767441860465,0.47559924206537185,4.669720930232558,51.486666666666665,459.8,793.0467434934611,18-25
CUST-4854,42,Male,Detroit,Midwest,B2B Enterprise,CMP-113,High-Spend Experimental Push,2025-04-28,Search,Brand Awareness,Software/SaaS,CloudAnalytics Pro SaaS,254023,14847,1047,41,3684.02,21335.99,89.85,520.39,2025-04,5.844746341866681,3.9159503342884436,0.2481322826160167,3.5186437440305633,89.85414634146342,520.39,479.14967888339373,36-50
CUST-9105,43,Female,Atlanta,South,SMB,CMP-111,Influencer Video Push,2025-06-21,Google Ads,Brand Awareness,Home & Living,Adjustable Standing Desk,166311,7946,796,130,2517.1,58256.9,19.36,448.13,2025-06,4.777795816271924,16.331658291457288,0.31677573621948146,3.162185929648241,19.36230769230769,448.13,2214.445194867109,36-50
CUST-7031,35,Female,Chicago,Midwest,Consumer Premium,CMP-104,Summer Fashion Retargeting,2024-01-12,Search,Retargeting,Fitness,UltraFit Smartwatch 5,8810,528,58,8,210.53,1296.72,26.32,162.09,2024-01,5.993189557321226,13.793103448275861,0.3987310606060606,3.6298275862068965,26.31625,162.09,515.931221203629,26-35
CUST-8919,21,Female,Atlanta,South,Consumer Premium,CMP-109,Email Newsletter Nurture,2024-03-25,Google Ads,Lead Generation,Home & Living,Adjustable Standing Desk,95550,4623,1186,190,2327.2,87607.1,12.25,461.09,2024-03,4.838304552590267,16.020236087689714,0.5033960631624486,1.9622259696458684,12.248421052631578,461.09000000000003,3664.485218288072,18-25
CUST-9043,32,Male,Detroit,Midwest,B2B Enterprise,CMP-110,Display Banner Remarketing,2024-04-24,Search,Retargeting,Software/SaaS,CloudAnalytics Pro SaaS,224081,12869,1540,291,1922.57,148488.57,6.61,510.27,2024-04,5.743012571346968,18.896103896103895,0.14939544642163338,1.2484220779220778,6.606769759450172,510.27000000000004,7623.44153918973,26-35
CUST-3821,50,Female,New York,North East,B2B Enterprise,CMP-113,High-Spend Experimental Push,2025-03-11,Google Ads,Brand Awareness,Software/SaaS,CloudAnalytics Pro SaaS,287631,11664,1145,50,6434.55,24753.5,128.69,495.07,2025-03,4.05519571951563,4.366812227074235,0.551658950617284,5.619694323144105,128.691,495.07,284.69667653526665,36-50
CUST-5517,32,Male,Philadelphia,North East,Consumer Budget,CMP-110,Display Banner Remarketing,2024-11-10,Google Ads,Retargeting,Fitness,UltraFit Smartwatch 5,83920,3491,396,48,1908.6,7233.6,39.76,150.7,2024-11,4.1599142040038135,12.121212121212121,0.5467201374964193,4.819696969696969,39.762499999999996,150.70000000000002,279.00031436655144,26-35
CUST-7653,38,Female,Minneapolis,Midwest,Consumer Premium,CMP-106,Fall Hardware Promo,2024-09-03,Instagram,Seasonal Sale,Fitness,UltraFit Smartwatch 5,33663,1151,144,20,482.31,2861.0,24.12,143.05,2024-09,3.4191842675935002,13.88888888888889,0.41903562119895743,3.349375,24.1155,143.05,493.18695444838386,36-50
CUST-4420,43,Male,Los Angeles,West,Consumer Premium,CMP-105,SmartHome Hub Launch,2024-08-15,Search,Product Launch,Home & Living,Adjustable Standing Desk,96506,4532,336,50,1246.41,23336.5,24.93,466.73,2024-08,4.696081072679418,14.880952380952381,0.2750242718446602,3.7095535714285717,24.9282,466.73,1772.2972376665784,36-50
CUST-2824,18,Female,New York,North East,Consumer Budget,CMP-102,Spring Tech Blowout,2024-02-19,Search,Seasonal Sale,Apparel,Premium Designer Denim Jacket,186376,8212,1231,111,2333.6,10224.21,21.02,92.11,2024-02,4.406146714169206,9.017059301380991,0.28416950803701896,1.8956945572705117,21.023423423423424,92.10999999999999,338.13035653068215,18-25
CUST-7952,18,Male,Los Angeles,West,Consumer Budget,CMP-103,Enterprise SaaS LeadGen,2024-06-27,Google Ads,Lead Generation,Electronics,4K UltraHD Streamer Box,9943,482,109,16,244.13,1928.32,15.26,120.52,2024-06,4.84763149954742,14.678899082568808,0.50649377593361,2.239724770642202,15.258125,120.52,689.8742473272437,18-25
CUST-9664,35,Male,San Francisco,West,Consumer Budget,CMP-111,Influencer Video Push,2024-05-16,Google Ads,Brand Awareness,Electronics,4K UltraHD Streamer Box,46292,1767,210,35,1156.91,4465.3,33.05,127.58,2024-05,3.8170742244880325,16.666666666666664,0.654731182795699,5.509095238095238,33.05457142857143,127.58,285.9677935189427,26-35
CUST-5722,47,Female,Boston,North East,Consumer Budget,CMP-101,Q1 Brand Refresh,2024-07-14,Facebook,Brand Awareness,Apparel,Premium Designer Denim Jacket,214241,4879,505,62,2078.09,5844.74,33.52,94.27,2024-07,2.277341872003958,12.277227722772277,0.42592539454806316,4.115029702970297,33.517580645161296,94.27,181.2553835493169,36-50
CUST-5875,21,Female,Chicago,Midwest,SMB,CMP-106,Fall Hardware Promo,2024-12-10,YouTube,Seasonal Sale,Home & Living,Ergonomic Executive Chair,197501,4029,324,34,2954.84,10022.18,86.91,294.77,2024-12,2.039989670938375,10.493827160493826,0.7333929014643833,9.119876543209877,86.90705882352941,294.77,239.1784326731735,18-25
CUST-4318,40,Male,Boston,North East,SMB,CMP-112,VIP Customer Loyalty Drive,2025-01-13,Google Ads,Retargeting,Home & Living,Ergonomic Executive Chair,61217,2215,244,34,1128.79,11026.2,33.2,324.3,2025-01,3.6182759690935526,13.934426229508196,0.5096117381489842,4.626188524590164,33.19970588235294,324.3,876.8158824936437,36-50
CUST-3301,40,Male,New York,North East,SMB,CMP-109,Email Newsletter Nurture,2024-01-10,Facebook,Lead Generation,Home & Living,Adjustable Standing Desk,152061,4629,709,73,1893.41,33496.05,25.94,458.85,2024-01,3.0441730621263834,10.296191819464035,0.4090321883776194,2.6705359661495063,25.937123287671234,458.85,1669.0859349005234,36-50
CUST-8808,56,Male,Dallas,South,Consumer Budget,CMP-110,Display Banner Remarketing,2025-01-14,Instagram,Retargeting,Apparel,Premium Designer Denim Jacket,10468,372,33,3,195.93,274.5,65.31,91.5,2025-01,3.5536874283530757,9.090909090909092,0.5266935483870968,5.9372727272727275,65.31,91.5,40.10105649977032,51-65
CUST-8075,40,Male,Chicago,Midwest,SMB,CMP-114,Low-Budget High-Conversion Niche,2024-08-11,Facebook,Lead Generation,Software/SaaS,CloudAnalytics Pro SaaS,10176,250,48,14,202.37,7583.66,14.46,541.69,2024-08,2.4567610062893084,29.166666666666668,0.80948,4.2160416666666665,14.455,541.6899999999999,3647.423037011415,36-50
CUST-6389,38,Male,Chicago,Midwest,SMB,CMP-103,Enterprise SaaS LeadGen,2025-05-23,Facebook,Lead Generation,Software/SaaS,CloudAnalytics Pro SaaS,23940,571,118,15,589.76,8143.05,39.32,542.87,2025-05,2.3851294903926483,12.711864406779661,1.0328546409807355,4.9979661016949155,39.31733333333333,542.87,1280.7396228974499,36-50
CUST-7798,45,Female,Chicago,Midwest,Consumer Premium,CMP-105,SmartHome Hub Launch,2024-02-22,Google Ads,Product Launch,Fitness,UltraFit Smartwatch 5,81402,3564,445,69,992.91,9425.4,14.39,136.6,2024-02,4.378270804157146,15.505617977528091,0.27859427609427606,2.231258426966292,14.389999999999999,136.6,849.2703266157055,36-50
CUST-9495,34,Female,Chicago,Midwest,Consumer Budget,CMP-105,SmartHome Hub Launch,2024-05-03,Referral,Product Launch,Electronics,4K UltraHD Streamer Box,119461,5626,542,93,1692.47,11609.19,18.2,124.83,2024-05,4.709486778111685,17.15867158671587,0.30083007465339495,3.122638376383764,18.198602150537635,124.83000000000001,585.9318038133616,26-35
CUST-5848,47,Female,San Francisco,West,Consumer Budget,CMP-106,Fall Hardware Promo,2025-02-15,Referral,Seasonal Sale,Fitness,UltraFit Smartwatch 5,104535,4789,718,117,2186.86,15771.6,18.69,134.8,2025-02,4.581240732768929,16.295264623955433,0.4566423052829401,3.045766016713092,18.691111111111113,134.8,621.1984306265604,36-50
CUST-9266,52,Female,Boston,North East,Consumer Budget,CMP-107,Cyber November Mega Sale,2025-04-09,Facebook,Seasonal Sale,Electronics,4K UltraHD Streamer Box,33456,953,81,7,327.83,963.83,46.83,137.69,2025-04,2.848517455762793,8.641975308641975,0.3439979013641133,4.047283950617284,46.832857142857144,137.69,194.0029893542385,51-65
CUST-4537,28,Female,Philadelphia,North East,Consumer Budget,CMP-105,SmartHome Hub Launch,2025-04-25,Google Ads,Product Launch,Electronics,4K UltraHD Streamer Box,38155,1489,136,21,570.36,2878.47,27.16,137.07,2025-04,3.9025029484995413,15.441176470588236,0.3830490261920752,4.193823529411765,27.16,137.07,404.6759941089837,26-35
CUST-1135,50,Female,Chicago,Midwest,Consumer Premium,CMP-111,Influencer Video Push,2025-04-29,Google Ads,Brand Awareness,Fitness,UltraFit Smartwatch 5,71585,3109,289,44,1380.4,7089.28,31.37,161.12,2025-04,4.343088635887407,15.22491349480969,0.4440012865873271,4.776470588235294,31.372727272727275,161.12,413.5670820052158,36-50
CUST-3683,29,Male,Philadelphia,North East,SMB,CMP-110,Display Banner Remarketing,2024-01-25,Email,Retargeting,Home & Living,Ergonomic Executive Chair,44833,2556,304,53,497.42,17297.08,9.39,326.36,2024-01,5.701157629424754,17.434210526315788,0.19460876369327074,1.63625,9.385283018867925,326.36,3377.3591733344065,26-35
CUST-9370,32,Female,Miami,South,Consumer Premium,CMP-112,VIP Customer Loyalty Drive,2024-03-24,YouTube,Retargeting,Fitness,UltraFit Smartwatch 5,34604,694,65,5,648.67,682.0,129.73,136.4,2024-03,2.0055484915038724,7.6923076923076925,0.9346829971181556,9.97953846153846,129.73399999999998,136.4,5.138205867390205,26-35
CUST-7412,33,Non-Binary,Seattle,West,Consumer Budget,CMP-114,Low-Budget High-Conversion Niche,2024-11-25,Facebook,Lead Generation,Fitness,UltraFit Smartwatch 5,100413,3181,759,166,1541.42,25728.34,9.29,154.99,2024-11,3.167916504835031,21.870882740447957,0.48457088965734046,2.030856389986825,9.28566265060241,154.99,1569.132358474653,26-35
CUST-4985,37,Male,Boston,North East,SMB,CMP-114,Low-Budget High-Conversion Niche,2024-10-13,Facebook,Lead Generation,Home & Living,Ergonomic Executive Chair,20285,647,154,30,487.86,8728.8,16.26,290.96,2024-10,3.189548927779147,19.480519480519483,0.7540340030911902,3.167922077922078,16.262,290.96,1689.2018201943176,36-50
CUST-9902,53,Female,San Francisco,West,Consumer Budget,CMP-104,Summer Fashion Retargeting,2024-07-21,Google Ads,Retargeting,Apparel,Premium Designer Denim Jacket,117424,4589,548,88,2132.42,7842.56,24.23,89.12,2024-07,3.908059681155471,16.05839416058394,0.46468075833514927,3.891277372262774,24.232045454545457,89.12,267.7774547228032,51-65
CUST-2502,44,Female,Miami,South,Consumer Budget,CMP-103,Enterprise SaaS LeadGen,2024-12-17,Email,Lead Generation,Apparel,Premium Designer Denim Jacket,136655,9716,2441,489,1715.6,45472.11,3.51,92.99,2024-12,7.1098752332516195,20.032773453502664,0.17657472210786332,0.7028267103646046,3.5083844580777095,92.99,2550.5076941011894,36-50
CUST-6384,36,Male,Philadelphia,North East,Consumer Budget,CMP-113,High-Spend Experimental Push,2024-11-23,Instagram,Brand Awareness,Electronics,4K UltraHD Streamer Box,351275,13207,1049,27,6980.06,3219.75,258.52,119.25,2024-11,3.759732403387659,2.5738798856053386,0.5285121526463239,6.654013346043851,258.52074074074073,119.25,-53.872173018570045,36-50
CUST-9512,24,Female,Los Angeles,West,Consumer Premium,CMP-114,Low-Budget High-Conversion Niche,2024-08-02,Search,Lead Generation,Home & Living,Ergonomic Executive Chair,94148,4336,1098,371,1034.54,111978.93,2.79,301.83,2024-08,4.605514721502316,33.78870673952641,0.2385931734317343,0.9422040072859744,2.7885175202156334,301.83,10724.030970286312,18-25
CUST-4799,42,Female,Los Angeles,West,Consumer Premium,CMP-103,Enterprise SaaS LeadGen,2025-01-27,Facebook,Lead Generation,Fitness,UltraFit Smartwatch 5,17142,445,72,7,320.57,1019.48,45.8,145.64,2025-01,2.595963131489908,9.722222222222223,0.7203820224719101,4.452361111111111,45.79571428571428,145.64000000000001,218.02102504913128,36-50
CUST-9587,30,Female,Los Angeles,West,SMB,CMP-101,Q1 Brand Refresh,2025-01-19,Instagram,Brand Awareness,Home & Living,Ergonomic Executive Chair,73964,2478,195,27,1789.19,7665.57,66.27,283.91,2025-01,3.350278513871613,13.846153846153847,0.7220298627925746,9.175333333333334,66.2662962962963,283.90999999999997,328.4380082607213,26-35
CUST-4873,40,Male,Detroit,Midwest,SMB,CMP-108,Holiday Gift Extravaganza,2024-12-05,Google Ads,Seasonal Sale,Software/SaaS,CloudAnalytics Pro SaaS,54327,2497,312,43,627.34,20699.34,14.59,481.38,2024-12,4.596241279658366,13.782051282051283,0.2512374849819784,2.0107051282051285,14.589302325581397,481.38,3199.5409188000126,36-50
CUST-9304,22,Non-Binary,San Francisco,West,Consumer Premium,CMP-106,Fall Hardware Promo,2025-06-05,Google Ads,Seasonal Sale,Home & Living,Adjustable Standing Desk,176965,8271,716,117,2386.1,54998.19,20.39,470.07,2025-06,4.673805554770717,16.34078212290503,0.2884899044855519,3.3325418994413405,20.394017094017094,470.07,2204.9406982104692,18-25
CUST-2751,66,Female,Miami,South,B2B Enterprise,CMP-109,Email Newsletter Nurture,2024-05-07,Google Ads,Lead Generation,Software/SaaS,CloudAnalytics Pro SaaS,141281,7201,1550,277,1567.72,144524.75,5.66,521.75,2024-05,5.096934478096842,17.870967741935484,0.21770865157616998,1.011432258064516,5.659638989169675,521.75,9118.785880131656,65+
CUST-8810,33,Female,Miami,South,B2B Enterprise,CMP-114,Low-Budget High-Conversion Niche,2025-04-14,Google Ads,Lead Generation,Software/SaaS,CloudAnalytics Pro SaaS,22798,1039,172,49,421.48,23163.77,8.6,472.73,2025-04,4.557417317308536,28.488372093023255,0.4056592877767084,2.45046511627907,8.601632653061225,472.73,5395.817120622568,26-35
CUST-5616,46,Male,Boston,North East,Consumer Budget,CMP-104,Summer Fashion Retargeting,2024-01-18,Google Ads,Retargeting,Electronics,4K UltraHD Streamer Box,70175,2656,223,33,1181.96,4488.33,35.82,136.01,2024-01,3.7848236551478447,14.798206278026907,0.4450150602409639,5.300269058295965,35.8169696969697,136.01,279.7362008866628,36-50
