Customer_ID,Customer_Age,Age_Group,Gender,City,Region,Customer_Segment
CUST-1100,38,36-50,Male,Philadelphia,North East,SMB
CUST-7099,39,36-50,Male,Miami,South,Consumer Premium
CUST-7900,34,26-35,Male,Philadelphia,North East,Consumer Budget
CUST-9276,39,36-50,Male,Atlanta,South,B2B Enterprise
CUST-5448,41,36-50,Female,Dallas,South,Consumer Budget
CUST-1828,31,26-35,Female,Dallas,South,SMB
CUST-9956,27,26-35,Non-Binary,Minneapolis,Midwest,Consumer Premium
CUST-9731,45,36-50,Male,Atlanta,South,B2B Enterprise
CUST-9453,53,51-65,Male,Miami,South,SMB
CUST-5715,46,36-50,Female,Boston,North East,Consumer Budget
CUST-6103,28,26-35,Male,Detroit,Midwest,Consumer Budget
CUST-3739,21,18-25,Male,Dallas,South,Consumer Premium
CUST-4212,38,36-50,Male,Atlanta,South,Consumer Premium
CUST-9610,28,26-35,Male,Atlanta,South,Consumer Budget
CUST-7997,58,51-65,Female,Los Angeles,West,Consumer Budget
CUST-9817,34,26-35,Female,Philadelphia,North East,SMB
CUST-7174,44,36-50,Male,Dallas,South,Consumer Budget
CUST-2007,38,36-50,Male,Atlanta,South,Consumer Premium
CUST-1494,39,36-50,Male,Minneapolis,Midwest,Consumer Budget
CUST-2021,35,26-35,Male,San Francisco,West,B2B Enterprise
CUST-4546,29,26-35,Male,Los Angeles,West,Consumer Premium
CUST-1789,24,18-25,Male,San Francisco,West,B2B Enterprise
CUST-4077,38,36-50,Male,New York,North East,Consumer Budget
CUST-9319,43,36-50,Male,Philadelphia,North East,Consumer Budget
CUST-7164,54,51-65,Male,Detroit,Midwest,Consumer Premium
CUST-3016,39,36-50,Female,Miami,South,Consumer Premium
CUST-3858,25,18-25,Female,Miami,South,SMB
CUST-9326,37,36-50,Female,Detroit,Midwest,B2B Enterprise
CUST-9716,31,26-35,Male,Atlanta,South,Consumer Budget
CUST-4451,34,26-35,Female,New York,North East,SMB
CUST-1697,48,36-50,Female,Miami,South,SMB
CUST-6010,18,18-25,Female,Atlanta,South,Consumer Budget
CUST-2883,39,36-50,Male,New York,North East,B2B Enterprise
CUST-5012,51,51-65,Female,Boston,North East,Consumer Premium
CUST-3348,57,51-65,Female,Atlanta,South,SMB
CUST-5177,39,36-50,Female,Miami,South,Consumer Budget
CUST-4916,40,36-50,Male,Atlanta,South,Consumer Premium
CUST-9724,40,36-50,Male,Boston,North East,Consumer Budget
CUST-3393,39,36-50,Male,Philadelphia,North East,B2B Enterprise
CUST-2709,30,26-35,Female,Philadelphia,North East,SMB
CUST-2103,36,36-50,Female,San Francisco,West,SMB
CUST-5610,34,26-35,Male,Boston,North East,SMB
CUST-7714,44,36-50,Female,Detroit,Midwest,B2B Enterprise
CUST-8148,53,51-65,Male,Philadelphia,North East,Consumer Budget
CUST-4555,60,51-65,Male,Detroit,Midwest,SMB
CUST-5708,39,36-50,Female,San Francisco,West,Consumer Premium
CUST-8267,32,26-35,Male,Miami,South,SMB
CUST-4574,49,36-50,Male,San Francisco,West,Consumer Premium
CUST-1863,18,18-25,Male,Seattle,West,SMB
CUST-3754,37,36-50,Female,Detroit,Midwest,SMB
CUST-6557,37,36-50,Other,New York,North East,B2B Enterprise
CUST-4308,61,51-65,Female,Philadelphia,North East,Consumer Budget
CUST-7866,24,18-25,Female,Los Angeles,West,SMB
CUST-6502,41,36-50,Male,Dallas,South,SMB
CUST-6858,37,36-50,Male,Seattle,West,B2B Enterprise
CUST-5331,42,36-50,Male,Philadelphia,North East,Consumer Budget
CUST-4838,55,51-65,Female,Chicago,Midwest,B2B Enterprise
CUST-5330,35,26-35,Female,New York,North East,Consumer Premium
CUST-6106,35,26-35,Female,Seattle,West,Consumer Premium
CUST-3510,43,36-50,Other,Atlanta,South,SMB
CUST-3210,29,26-35,Male,Miami,South,Consumer Budget
CUST-9797,35,26-35,Male,Dallas,South,Consumer Premium
CUST-2831,37,36-50,Female,Dallas,South,Consumer Premium
CUST-7689,41,36-50,Male,Minneapolis,Midwest,SMB
CUST-6140,25,18-25,Female,Dallas,South,B2B Enterprise
CUST-6528,48,36-50,Male,Miami,South,Consumer Premium
CUST-8439,22,18-25,Female,Detroit,Midwest,SMB
CUST-6228,34,26-35,Male,Boston,North East,SMB
CUST-9112,49,36-50,Male,Boston,North East,Consumer Premium
CUST-7370,63,51-65,Female,Detroit,Midwest,SMB
CUST-1930,48,36-50,Male,Minneapolis,Midwest,B2B Enterprise
CUST-4812,36,36-50,Male,Detroit,Midwest,Consumer Premium
CUST-9087,61,51-65,Female,Detroit,Midwest,Consumer Premium
CUST-1327,29,26-35,Male,Los Angeles,West,Consumer Budget
CUST-7421,39,36-50,Female,Minneapolis,Midwest,Consumer Budget
CUST-3266,21,18-25,Female,San Francisco,West,Consumer Premium
CUST-9634,42,36-50,Female,Dallas,South,SMB
CUST-6358,37,36-50,Male,Detroit,Midwest,SMB
CUST-8938,54,51-65,Male,Seattle,West,B2B Enterprise
CUST-9146,48,36-50,Male,Atlanta,South,B2B Enterprise
CUST-3371,55,51-65,Female,Philadelphia,North East,Consumer Premium
CUST-1116,43,36-50,Female,Dallas,South,SMB
CUST-8569,46,36-50,Male,Seattle,West,SMB
CUST-5551,32,26-35,Female,Atlanta,South,Consumer Budget
CUST-1486,37,36-50,Male,Los Angeles,West,Consumer Budget
CUST-3521,34,26-35,Male,Minneapolis,Midwest,B2B Enterprise
CUST-7430,41,36-50,Female,Philadelphia,North East,Consumer Budget
CUST-2033,26,26-35,Male,Philadelphia,North East,B2B Enterprise
CUST-4661,37,36-50,Female,Miami,South,SMB
CUST-7814,20,18-25,Female,Miami,South,SMB
CUST-8479,47,36-50,Female,Dallas,South,Consumer Premium
CUST-3745,51,51-65,Male,Miami,South,SMB
CUST-4851,59,51-65,Male,San Francisco,West,SMB
CUST-6677,21,18-25,Female,Los Angeles,West,B2B Enterprise
CUST-4963,45,36-50,Female,Dallas,South,Consumer Premium
CUST-2149,55,51-65,Male,Dallas,South,Consumer Budget
CUST-1198,68,65+,Non-Binary,Los Angeles,West,Consumer Budget
CUST-2505,41,36-50,Male,Dallas,South,SMB
CUST-2474,27,26-35,Female,Detroit,Midwest,Consumer Premium
CUST-7447,37,36-50,Male,Miami,South,Consumer Premium
CUST-6880,35,26-35,Male,Atlanta,South,Consumer Premium
CUST-7970,26,26-35,Female,Atlanta,South,SMB
CUST-5156,42,36-50,Male,Seattle,West,B2B Enterprise
CUST-8909,31,26-35,Male,Detroit,Midwest,B2B Enterprise
CUST-4139,25,18-25,Male,Atlanta,South,Consumer Budget
CUST-9113,69,65+,Female,Miami,South,Consumer Budget
CUST-8764,18,18-25,Female,Detroit,Midwest,Consumer Premium
CUST-4379,50,36-50,Female,San Francisco,West,SMB
CUST-7909,31,26-35,Female,Seattle,West,SMB
CUST-7940,18,18-25,Male,Los Angeles,West,Consumer Budget
CUST-5388,39,36-50,Female,New York,North East,Consumer Premium
CUST-9161,28,26-35,Female,Miami,South,SMB
CUST-5844,42,36-50,Male,Boston,North East,B2B Enterprise
CUST-4944,47,36-50,Female,Miami,South,SMB
CUST-1037,33,26-35,Male,Miami,South,SMB
CUST-7653,18,18-25,Other,Boston,North East,Consumer Premium
CUST-8451,54,51-65,Female,Dallas,South,Consumer Premium
CUST-7748,38,36-50,Male,Boston,North East,Consumer Budget
CUST-5800,30,26-35,Female,Detroit,Midwest,Consumer Budget
CUST-6309,38,36-50,Female,Atlanta,South,Consumer Budget
CUST-5738,34,26-35,Female,Minneapolis,Midwest,Consumer Budget
CUST-1942,33,26-35,Male,New York,North East,Consumer Budget
CUST-9502,26,26-35,Non-Binary,Philadelphia,North East,SMB
CUST-6890,35,26-35,Female,Los Angeles,West,B2B Enterprise
CUST-9658,75,65+,Female,Seattle,West,SMB
CUST-6088,30,26-35,Male,San Francisco,West,SMB
CUST-9836,40,36-50,Male,Atlanta,South,Consumer Premium
CUST-9717,29,26-35,Female,Dallas,South,SMB
CUST-7948,37,36-50,Female,Chicago,Midwest,SMB
CUST-2084,37,36-50,Female,Philadelphia,North East,Consumer Budget
CUST-9063,40,36-50,Male,Atlanta,South,Consumer Premium
CUST-7115,37,36-50,Female,Detroit,Midwest,Consumer Budget
CUST-4128,46,36-50,Female,New York,North East,Consumer Budget
CUST-3671,29,26-35,Male,Los Angeles,West,SMB
CUST-1297,34,26-35,Male,San Francisco,West,Consumer Premium
CUST-1621,37,36-50,Male,Dallas,South,B2B Enterprise
CUST-3164,47,36-50,Male,Atlanta,South,Consumer Budget
CUST-1809,47,36-50,Male,San Francisco,West,Consumer Premium
CUST-2000,55,51-65,Female,San Francisco,West,SMB
CUST-7055,41,36-50,Female,Atlanta,South,Consumer Premium
CUST-8238,31,26-35,Female,Chicago,Midwest,Consumer Budget
CUST-1235,49,36-50,Female,New York,North East,B2B Enterprise
CUST-4428,36,36-50,Male,Seattle,West,SMB
CUST-5395,39,36-50,Male,Boston,North East,Consumer Budget
CUST-3734,29,26-35,Female,San Francisco,West,Consumer Premium
CUST-4113,43,36-50,Female,San Francisco,West,SMB
CUST-2965,46,36-50,Male,Boston,North East,Consumer Budget
CUST-5068,43,36-50,Male,Chicago,Midwest,Consumer Budget
CUST-2807,23,18-25,Female,Minneapolis,Midwest,Consumer Budget
CUST-9785,58,51-65,Female,Dallas,South,SMB
CUST-9997,27,26-35,Female,Detroit,Midwest,B2B Enterprise
CUST-4989,34,26-35,Female,New York,North East,Consumer Premium
CUST-5205,21,18-25,Female,Minneapolis,Midwest,B2B Enterprise
CUST-3251,48,36-50,Male,Los Angeles,West,Consumer Premium
CUST-6451,54,51-65,Female,Seattle,West,Consumer Premium
CUST-8188,30,26-35,Female,Miami,South,Consumer Budget
CUST-9165,50,36-50,Female,Los Angeles,West,Consumer Premium
CUST-9732,46,36-50,Male,Seattle,West,Consumer Premium
CUST-6273,41,36-50,Female,Los Angeles,West,Consumer Premium
CUST-2193,18,18-25,Female,Chicago,Midwest,B2B Enterprise
CUST-7942,56,51-65,Male,Detroit,Midwest,SMB
CUST-7856,28,26-35,Non-Binary,Los Angeles,West,Consumer Budget
CUST-4347,42,36-50,Female,Los Angeles,West,Consumer Premium
CUST-4464,36,36-50,Non-Binary,Dallas,South,SMB
CUST-3911,23,18-25,Male,Miami,South,B2B Enterprise
CUST-1236,33,26-35,Female,Los Angeles,West,SMB
CUST-5438,49,36-50,Female,New York,North East,SMB
CUST-2053,32,26-35,Female,Detroit,Midwest,SMB
CUST-1211,50,36-50,Female,Atlanta,South,Consumer Budget
CUST-3228,39,36-50,Female,Miami,South,Consumer Budget
CUST-8508,37,36-50,Male,Dallas,South,Consumer Premium
CUST-9649,36,36-50,Female,Boston,North East,B2B Enterprise
CUST-4096,23,18-25,Female,Miami,South,Consumer Budget
CUST-2403,40,36-50,Male,Minneapolis,Midwest,B2B Enterprise
CUST-3747,29,26-35,Female,Boston,North East,SMB
CUST-5896,18,18-25,Female,Los Angeles,West,Consumer Budget
CUST-7403,37,36-50,Male,Minneapolis,Midwest,Consumer Budget
CUST-7707,52,51-65,Female,Dallas,South,Consumer Premium
CUST-2642,25,18-25,Male,Atlanta,South,Consumer Budget
CUST-9686,50,36-50,Male,Philadelphia,North East,Consumer Premium
CUST-3329,25,18-25,Female,Chicago,Midwest,Consumer Premium
CUST-7265,18,18-25,Female,Los Angeles,West,SMB
CUST-5836,52,51-65,Other,Dallas,South,SMB
CUST-1442,32,26-35,Female,Boston,North East,Consumer Premium
CUST-8811,57,51-65,Female,Detroit,Midwest,Consumer Budget
CUST-7392,27,26-35,Male,Dallas,South,B2B Enterprise
CUST-1456,29,26-35,Female,Boston,North East,SMB
CUST-1318,54,51-65,Female,Minneapolis,Midwest,SMB
CUST-4168,49,36-50,Male,Boston,North East,SMB
CUST-4556,28,26-35,Male,Dallas,South,Consumer Budget
CUST-6975,27,26-35,Male,Seattle,West,SMB
CUST-9706,52,51-65,Male,Philadelphia,North East,Consumer Premium
CUST-7445,44,36-50,Female,Dallas,South,SMB
CUST-3111,58,51-65,Male,Philadelphia,North East,B2B Enterprise
CUST-4709,49,36-50,Female,Dallas,South,Consumer Budget
CUST-7775,31,26-35,Female,Seattle,West,Consumer Budget
CUST-4292,48,36-50,Female,Philadelphia,North East,SMB
CUST-6733,31,26-35,Female,Atlanta,South,Consumer Premium
CUST-7702,38,36-50,Female,New York,North East,Consumer Budget
CUST-9311,46,36-50,Female,Detroit,Midwest,Consumer Budget
CUST-3058,23,18-25,Male,Philadelphia,North East,Consumer Premium
CUST-3221,27,26-35,Female,Boston,North East,Consumer Premium
CUST-2597,55,51-65,Female,Los Angeles,West,Consumer Budget
CUST-8504,40,36-50,Female,Boston,North East,Consumer Budget
CUST-9406,44,36-50,Female,Miami,South,SMB
CUST-6410,29,26-35,Female,Seattle,West,SMB
CUST-8791,43,36-50,Female,Miami,South,B2B Enterprise
CUST-7319,39,36-50,Female,Boston,North East,SMB
CUST-9873,43,36-50,Female,Miami,South,Consumer Premium
CUST-8581,53,51-65,Female,Miami,South,Consumer Premium
CUST-2311,50,36-50,Male,Detroit,Midwest,Consumer Premium
CUST-6068,47,36-50,Female,Seattle,West,B2B Enterprise
CUST-3356,37,36-50,Male,Atlanta,South,Consumer Budget
CUST-4947,33,26-35,Male,Detroit,Midwest,B2B Enterprise
CUST-4564,34,26-35,Female,Chicago,Midwest,Consumer Premium
CUST-6364,34,26-35,Male,Chicago,Midwest,SMB
CUST-4130,21,18-25,Male,Minneapolis,Midwest,SMB
CUST-8248,35,26-35,Female,Boston,North East,B2B Enterprise
CUST-4765,31,26-35,Male,Miami,South,SMB
CUST-7570,34,26-35,Female,Miami,South,B2B Enterprise
CUST-4513,28,26-35,Female,New York,North East,Consumer Budget
CUST-8422,43,36-50,Female,Atlanta,South,Consumer Premium
CUST-1988,18,18-25,Male,Boston,North East,SMB
CUST-3269,21,18-25,Male,Seattle,West,SMB
CUST-5887,45,36-50,Male,Detroit,Midwest,SMB
CUST-5092,32,26-35,Male,Atlanta,South,SMB
CUST-8092,20,18-25,Female,Philadelphia,North East,SMB
CUST-1634,18,18-25,Male,Los Angeles,West,SMB
CUST-4211,40,36-50,Male,Minneapolis,Midwest,Consumer Premium
CUST-6708,52,51-65,Female,New York,North East,Consumer Premium
CUST-8751,26,26-35,Female,Dallas,South,Consumer Premium
CUST-9380,61,51-65,Male,Miami,South,SMB
CUST-3933,18,18-25,Non-Binary,Los Angeles,West,Consumer Budget
CUST-6119,36,36-50,Female,Chicago,Midwest,Consumer Premium
CUST-2400,44,36-50,Female,Seattle,West,Consumer Premium
CUST-1721,40,36-50,Male,Miami,South,Consumer Budget
CUST-9399,23,18-25,Female,Los Angeles,West,Consumer Premium
CUST-9970,24,18-25,Female,Minneapolis,Midwest,SMB
CUST-7684,18,18-25,Male,Minneapolis,Midwest,Consumer Budget
CUST-2437,53,51-65,Male,Seattle,West,SMB
CUST-1139,26,26-35,Male,San Francisco,West,Consumer Budget
CUST-6180,31,26-35,Female,Miami,South,Consumer Premium
CUST-5782,37,36-50,Male,Atlanta,South,B2B Enterprise
CUST-3928,28,26-35,Male,Los Angeles,West,B2B Enterprise
CUST-9153,18,18-25,Male,Philadelphia,North East,SMB
CUST-7504,75,65+,Male,Miami,South,Consumer Budget
CUST-4468,38,36-50,Male,Dallas,South,Consumer Budget
CUST-9715,35,26-35,Female,Seattle,West,SMB
CUST-9117,33,26-35,Male,Dallas,South,SMB
CUST-6439,18,18-25,Male,Boston,North East,Consumer Premium
CUST-7328,39,36-50,Male,Seattle,West,B2B Enterprise
CUST-1022,18,18-25,Female,Detroit,Midwest,Consumer Budget
CUST-3097,18,18-25,Female,Philadelphia,North East,Consumer Budget
CUST-9894,24,18-25,Male,Seattle,West,Consumer Premium
CUST-2074,33,26-35,Male,Atlanta,South,Consumer Premium
CUST-8219,39,36-50,Male,Detroit,Midwest,Consumer Premium
CUST-6245,53,51-65,Female,Minneapolis,Midwest,Consumer Budget
CUST-7207,45,36-50,Female,Chicago,Midwest,Consumer Budget
CUST-7975,29,26-35,Male,Miami,South,SMB
CUST-3732,32,26-35,Male,New York,North East,B2B Enterprise
CUST-1907,40,36-50,Male,Detroit,Midwest,Consumer Premium
CUST-6940,19,18-25,Female,Los Angeles,West,Consumer Premium
CUST-5061,41,36-50,Female,Los Angeles,West,Consumer Budget
CUST-9583,48,36-50,Female,Philadelphia,North East,SMB
CUST-2150,47,36-50,Female,Detroit,Midwest,SMB
CUST-3137,18,18-25,Male,Atlanta,South,SMB
CUST-7062,50,36-50,Male,Boston,North East,Consumer Budget
CUST-7699,56,51-65,Female,Boston,North East,B2B Enterprise
CUST-7841,45,36-50,Female,Minneapolis,Midwest,Consumer Premium
CUST-4414,44,36-50,Female,Boston,North East,Consumer Budget
CUST-7059,42,36-50,Female,Miami,South,Consumer Budget
CUST-1604,57,51-65,Non-Binary,Los Angeles,West,SMB
CUST-6393,46,36-50,Female,Minneapolis,Midwest,SMB
CUST-6036,36,36-50,Male,Atlanta,South,SMB
CUST-5079,49,36-50,Female,Minneapolis,Midwest,B2B Enterprise
CUST-1640,21,18-25,Male,Atlanta,South,B2B Enterprise
CUST-4174,53,51-65,Male,Atlanta,South,SMB
CUST-6531,53,51-65,Female,Philadelphia,North East,Consumer Budget
CUST-4510,49,36-50,Female,Philadelphia,North East,Consumer Budget
CUST-1761,51,51-65,Male,Minneapolis,Midwest,Consumer Premium
CUST-3285,37,36-50,Female,Philadelphia,North East,Consumer Budget
CUST-5885,27,26-35,Female,Seattle,West,SMB
CUST-5730,47,36-50,Male,Dallas,South,SMB
CUST-4483,41,36-50,Other,Atlanta,South,B2B Enterprise
CUST-3151,36,36-50,Female,Miami,South,SMB
CUST-9773,27,26-35,Male,Detroit,Midwest,Consumer Budget
CUST-7036,18,18-25,Female,Miami,South,SMB
CUST-1215,18,18-25,Male,Los Angeles,West,B2B Enterprise
CUST-8215,18,18-25,Non-Binary,New York,North East,B2B Enterprise
CUST-9865,18,18-25,Female,Seattle,West,Consumer Budget
CUST-7188,39,36-50,Non-Binary,Boston,North East,Consumer Premium
CUST-7314,44,36-50,Male,New York,North East,Consumer Premium
CUST-7448,52,51-65,Male,Boston,North East,Consumer Premium
CUST-4083,23,18-25,Female,Atlanta,South,Consumer Budget
CUST-7736,38,36-50,Male,Atlanta,South,Consumer Premium
CUST-2720,54,51-65,Male,Philadelphia,North East,B2B Enterprise
CUST-6204,47,36-50,Female,Seattle,West,Consumer Budget
CUST-1749,33,26-35,Female,Seattle,West,SMB
CUST-4817,30,26-35,Female,Miami,South,B2B Enterprise
CUST-9187,21,18-25,Male,Seattle,West,B2B Enterprise
CUST-5756,44,36-50,Female,Miami,South,Consumer Budget
CUST-6181,32,26-35,Other,Dallas,South,SMB
CUST-6125,39,36-50,Female,Chicago,Midwest,SMB
CUST-1313,37,36-50,Male,Seattle,West,Consumer Budget
CUST-1310,45,36-50,Female,Dallas,South,B2B Enterprise
CUST-5953,42,36-50,Other,Boston,North East,SMB
CUST-8290,37,36-50,Female,Miami,South,SMB
CUST-4120,75,65+,Female,Atlanta,South,SMB
CUST-5536,34,26-35,Non-Binary,Chicago,Midwest,Consumer Premium
CUST-1958,31,26-35,Male,Miami,South,Consumer Budget
CUST-6774,32,26-35,Female,Seattle,West,SMB
CUST-1247,48,36-50,Female,San Francisco,West,Consumer Budget
CUST-3513,31,26-35,Male,Seattle,West,Consumer Budget
CUST-4826,47,36-50,Female,Seattle,West,Consumer Budget
CUST-8639,37,36-50,Female,Atlanta,South,SMB
CUST-7783,21,18-25,Female,Boston,North East,SMB
CUST-8064,57,51-65,Female,Minneapolis,Midwest,SMB
CUST-6264,34,26-35,Female,San Francisco,West,SMB
CUST-2538,24,18-25,Male,Dallas,South,SMB
CUST-7241,21,18-25,Non-Binary,Boston,North East,SMB
CUST-5030,20,18-25,Male,Minneapolis,Midwest,Consumer Budget
CUST-9911,46,36-50,Female,Seattle,West,SMB
CUST-1347,38,36-50,Non-Binary,New York,North East,Consumer Budget
CUST-4919,20,18-25,Other,Miami,South,SMB
CUST-9464,18,18-25,Non-Binary,Minneapolis,Midwest,SMB
CUST-9215,32,26-35,Male,Chicago,Midwest,SMB
CUST-6772,30,26-35,Male,Dallas,South,B2B Enterprise
CUST-3934,66,65+,Female,Seattle,West,B2B Enterprise
CUST-2115,25,18-25,Male,Miami,South,B2B Enterprise
CUST-7742,36,36-50,Male,Philadelphia,North East,SMB
CUST-1272,30,26-35,Female,Seattle,West,B2B Enterprise
CUST-7564,53,51-65,Female,Chicago,Midwest,Consumer Budget
CUST-8431,18,18-25,Female,Detroit,Midwest,Consumer Premium
CUST-8171,35,26-35,Male,Miami,South,Consumer Premium
CUST-8815,39,36-50,Male,Los Angeles,West,Consumer Premium
CUST-1772,45,36-50,Male,Los Angeles,West,SMB
CUST-9353,27,26-35,Female,Boston,North East,Consumer Budget
CUST-4283,22,18-25,Male,Dallas,South,Consumer Budget
CUST-1622,45,36-50,Male,Detroit,Midwest,SMB
CUST-9816,43,36-50,Female,Atlanta,South,Consumer Premium
CUST-2510,58,51-65,Female,Miami,South,SMB
CUST-1444,38,36-50,Female,Chicago,Midwest,Consumer Budget
CUST-9490,23,18-25,Male,Los Angeles,West,Consumer Budget
CUST-1479,32,26-35,Male,Seattle,West,Consumer Budget
CUST-6693,31,26-35,Female,Boston,North East,SMB
CUST-5166,43,36-50,Male,Seattle,West,Consumer Budget
CUST-3974,43,36-50,Male,New York,North East,SMB
CUST-3806,31,26-35,Male,Minneapolis,Midwest,Consumer Premium
CUST-7950,23,18-25,Female,Atlanta,South,B2B Enterprise
CUST-8304,44,36-50,Male,Boston,North East,Consumer Budget
CUST-1839,31,26-35,Female,Chicago,Midwest,SMB
CUST-5315,43,36-50,Male,Dallas,South,SMB
CUST-7595,34,26-35,Male,Atlanta,South,Consumer Budget
CUST-4277,51,51-65,Female,Los Angeles,West,Consumer Budget
CUST-4075,18,18-25,Male,Chicago,Midwest,Consumer Premium
CUST-4067,44,36-50,Female,San Francisco,West,Consumer Budget
CUST-6988,51,51-65,Male,Los Angeles,West,SMB
CUST-8417,38,36-50,Male,Detroit,Midwest,B2B Enterprise
CUST-2102,45,36-50,Female,Seattle,West,B2B Enterprise
CUST-5096,31,26-35,Male,Boston,North East,SMB
CUST-2723,45,36-50,Female,Atlanta,South,Consumer Budget
CUST-6892,36,36-50,Female,Atlanta,South,Consumer Premium
CUST-4061,18,18-25,Female,San Francisco,West,SMB
CUST-6938,35,26-35,Female,Dallas,South,SMB
CUST-8363,40,36-50,Male,Atlanta,South,B2B Enterprise
CUST-4230,38,36-50,Male,Detroit,Midwest,SMB
CUST-8216,57,51-65,Male,Dallas,South,Consumer Premium
CUST-1778,54,51-65,Female,Boston,North East,Consumer Premium
CUST-7998,28,26-35,Female,Los Angeles,West,SMB
CUST-9290,40,36-50,Male,Boston,North East,SMB
CUST-8102,55,51-65,Female,Boston,North East,Consumer Premium
CUST-1536,49,36-50,Male,New York,North East,SMB
CUST-2547,39,36-50,Male,Dallas,South,Consumer Budget
CUST-8851,36,36-50,Female,Miami,South,SMB
CUST-3013,42,36-50,Female,Los Angeles,West,Consumer Budget
CUST-9132,18,18-25,Female,Los Angeles,West,Consumer Budget
CUST-7537,50,36-50,Male,Boston,North East,SMB
CUST-5865,42,36-50,Female,Seattle,West,Consumer Budget
CUST-9802,54,51-65,Male,Chicago,Midwest,Consumer Premium
CUST-3490,43,36-50,Female,Philadelphia,North East,Consumer Budget
CUST-5632,39,36-50,Female,Minneapolis,Midwest,Consumer Budget
CUST-9029,51,51-65,Male,Dallas,South,B2B Enterprise
CUST-6809,47,36-50,Male,San Francisco,West,SMB
CUST-6405,47,36-50,Female,Atlanta,South,Consumer Premium
CUST-1403,38,36-50,Male,Dallas,South,SMB
CUST-7183,59,51-65,Male,Chicago,Midwest,SMB
CUST-5262,28,26-35,Female,Boston,North East,Consumer Premium
CUST-9034,57,51-65,Female,Detroit,Midwest,SMB
CUST-3395,52,51-65,Female,Detroit,Midwest,SMB
CUST-7641,19,18-25,Male,San Francisco,West,Consumer Budget
CUST-3008,21,18-25,Male,Boston,North East,Consumer Premium
CUST-7453,38,36-50,Female,Los Angeles,West,SMB
CUST-5003,36,36-50,Male,Chicago,Midwest,SMB
CUST-8136,30,26-35,Male,Dallas,South,Consumer Budget
CUST-2255,32,26-35,Male,Dallas,South,Consumer Budget
CUST-2349,45,36-50,Female,San Francisco,West,Consumer Budget
CUST-2964,60,51-65,Female,Detroit,Midwest,Consumer Budget
CUST-2480,30,26-35,Female,Atlanta,South,Consumer Premium
CUST-8196,41,36-50,Male,Minneapolis,Midwest,SMB
CUST-4613,45,36-50,Other,Detroit,Midwest,SMB
CUST-7006,47,36-50,Non-Binary,Los Angeles,West,SMB
CUST-9637,50,36-50,Female,San Francisco,West,Consumer Budget
CUST-6390,57,51-65,Female,Minneapolis,Midwest,Consumer Budget
CUST-5329,26,26-35,Female,Los Angeles,West,Consumer Premium
CUST-8294,26,26-35,Other,Minneapolis,Midwest,SMB
CUST-5048,39,36-50,Male,Boston,North East,SMB
CUST-3932,31,26-35,Male,New York,North East,Consumer Budget
CUST-8595,26,26-35,Female,Seattle,West,B2B Enterprise
CUST-8684,53,51-65,Female,Atlanta,South,Consumer Budget
CUST-1539,42,36-50,Female,Atlanta,South,SMB
CUST-4290,22,18-25,Male,Miami,South,SMB
CUST-3288,34,26-35,Female,San Francisco,West,Consumer Budget
CUST-3562,38,36-50,Female,Miami,South,B2B Enterprise
CUST-3277,32,26-35,Male,Seattle,West,Consumer Budget
CUST-8572,37,36-50,Male,Atlanta,South,Consumer Budget
CUST-7515,34,26-35,Female,Minneapolis,Midwest,Consumer Budget
CUST-5167,18,18-25,Male,Miami,South,Consumer Premium
CUST-5228,45,36-50,Male,Philadelphia,North East,B2B Enterprise
CUST-8438,49,36-50,Female,New York,North East,SMB
CUST-5416,51,51-65,Female,Dallas,South,B2B Enterprise
CUST-6226,44,36-50,Male,Dallas,South,SMB
CUST-4012,39,36-50,Male,Miami,South,Consumer Premium
CUST-5892,35,26-35,Male,Miami,South,Consumer Premium
CUST-2666,62,51-65,Female,Los Angeles,West,Consumer Budget
CUST-1495,18,18-25,Female,Boston,North East,SMB
CUST-4772,28,26-35,Male,Miami,South,Consumer Premium
CUST-3726,48,36-50,Female,Los Angeles,West,SMB
CUST-2123,25,18-25,Female,Los Angeles,West,SMB
CUST-5593,37,36-50,Female,Boston,North East,Consumer Premium
CUST-2043,45,36-50,Female,Philadelphia,North East,SMB
CUST-5668,41,36-50,Male,Boston,North East,Consumer Budget
CUST-9364,51,51-65,Male,Detroit,Midwest,Consumer Budget
CUST-7774,27,26-35,Non-Binary,Los Angeles,West,SMB
CUST-3797,36,36-50,Female,New York,North East,Consumer Budget
CUST-7792,28,26-35,Female,Miami,South,Consumer Budget
CUST-7281,54,51-65,Female,Atlanta,South,B2B Enterprise
CUST-2389,22,18-25,Female,Atlanta,South,Consumer Premium
CUST-4314,30,26-35,Male,New York,North East,Consumer Budget
CUST-5203,38,36-50,Male,Chicago,Midwest,SMB
CUST-4993,39,36-50,Male,Philadelphia,North East,Consumer Premium
CUST-5568,36,36-50,Male,Detroit,Midwest,B2B Enterprise
CUST-9516,42,36-50,Male,Miami,South,Consumer Budget
CUST-8935,41,36-50,Non-Binary,New York,North East,Consumer Premium
CUST-6729,45,36-50,Male,New York,North East,SMB
CUST-2037,19,18-25,Female,Boston,North East,SMB
CUST-3291,24,18-25,Female,Detroit,Midwest,Consumer Premium
CUST-9620,54,51-65,Female,New York,North East,SMB
CUST-9360,45,36-50,Male,Dallas,South,Consumer Premium
CUST-6902,31,26-35,Female,San Francisco,West,SMB
